name,mbase,bus_index,pg,qg,fuel,fuel_type,pmin,pmax,qmin,qmax,year_added,bus_name,area
gen_5229_1,65.7624427797273,559,0.7000000097767731,0.0953543943452272,hydrowater,Hydro,0.0,0.799,-0.2282857142857143,0.3424285714285714,2025,bus_5229,15
gen_3544_1,1.0614524376113004,139,0.0,-1.0999999410599066,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_3543,11
gen_CULLRGWF,33.32912240068736,1329,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.0346249125583366,-0.0167584576782349,0.0167584576782349,2025,bus_1647,2
gen_3295_2,392.3008464002056,1616,1.7931772339966294,-0.4091886388250841,blackcoal,Fossil,0.0,3.65,-0.8111111111111111,1.4378787878787878,2025,bus_3295,10
gen_3273_1,1.05775765322614,572,0.0,-0.095655600780611,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_3273,9
gen_OAKEY2SF,44.79434050652381,722,0.0,-0.7957050950398918,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_3080,8
wtg_T1_1,187.82971010998236,2008,0.0,0.0,wind,wind,0.0,0.2461000616018391,-0.1230500308009195,0.1230500308009195,2025,connection T1,15
gen_2095_1,190.50777777777776,1889,2.268510848065453,-0.3595825302704559,wind,Wind,0.0,0.5143232090664601,-0.1607260028332688,0.214301337111025,2025,bus_2095,7
gen_BAPS_2,6.77692155480643,893,-9.621017705979892e-09,0.0999999925620224,hydrowater,Hydro,0.0,0.061,-0.0295239999999999,0.0295239999999999,2025,bus_2265,6
gen_1059_1,46.1062790306169,210,0.5000000096218645,0.0722863151984638,naturalgas,Fossil,0.0,1.81,-0.7240000000000001,0.7240000000000001,2025,bus_1059,4
gen_GRIFSF1,30.207294602489647,1077,0.0,-1.6999999719524246,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_1358,1
gen_4050_1,6.0,1141,1.7887951819074237e-07,0.0,solar,Solar,0.0,0.0,0.0,0.0,2025,bus_4050,12
gen_3562_1,1.0608646189095496,849,0.0,-0.163762210297494,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_3561,8
gen_1044_1,1667.0932787339766,555,8.400000075184948,-1.0807269730475024,blackcoal,Fossil,0.0,14.4,-8.4,8.4,2025,bus_1044,2
gen_1005_1,755.5949696494532,332,9.131629824889368,-0.467106369577295,blackcoal,Fossil,0.0,6.7875,-1.4017663043478263,3.319972826086957,2025,bus_1005,2
gen_5033_1,165.77906671814063,1123,-8.022317589679728e-09,-0.1512361851926635,hydrowater,Hydro,0.0,1.5,-0.5294117647058824,0.7058823529411765,2025,bus_5033,15
gen_SRSF1,94.72136586275349,1198,0.0,-0.7957050950398918,solar,Solar,0.0,0.0,-0.0,0.0,2025,starbus_xf_3483_3558_3484_3,8
gen_1173_1,2.73906388320029,936,0.0,-0.4212696568727615,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_1173,1
gen_2010_1,28.039152982927284,1210,1.0000000058916103,-0.0089157952470531,hydrowater,Hydro,0.0,0.279,-0.0279,0.0279,2025,bus_2010,6
gen_1043_1,17.553044971032865,1892,2.505896434078072,-0.376779756634652,hydrowater,Hydro,0.0,0.17,-0.0437142857142857,0.0437142857142857,2025,bus_1043,4
gen_4081_1,85.50290291124624,395,-9.68851251153455e-09,0.0377858736264067,wind,Wind,0.0,0.3587857784881932,-0.1345446669330724,0.0896964446220483,2025,bus_4081,14
gen_4007_1,106.84239568070764,1786,-9.790929601399425e-09,0.1999999927737818,wind,Wind,0.0,0.4567544087806294,-0.1054048635647606,0.0702699090431737,2025,bus_4007,12
gen_1005_2,755.5949696494532,332,9.131629824889368,-0.467106369577295,blackcoal,Fossil,0.0,6.7875,-1.4017663043478263,3.319972826086957,2025,bus_1005,2
gen_4058_1,223.0505949478153,922,-9.791274754254642e-09,0.0324317722609449,wind,Wind,0.0,0.8920984546496669,0.0,0.3673346577969216,2025,bus_4058,13
gen_BPLANDF1_2,1.2109581138916403,1458,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.0020165692907842,-0.0009760195367395,0.0009760195367395,2025,bus_3149,9
gen_2041_2,56.44414091014141,827,2.1000000122947,0.195112409310499,naturalgas,Fossil,0.0,0.5,-0.0952380952380952,0.2619047619047619,2025,bus_2041,6
gen_5036_2,36.76534479,1244,-5.38380223377445e-09,-0.0999999698189565,naturalgas,Fossil,0.0,0.58,-0.145,0.29,2025,bus_5036,15
gen_2003_1,37.20679614011862,961,0.9000000095208436,0.1936732540096692,hydrowater,Hydro,0.0,0.34,-0.1133333333333333,0.1511111111111111,2025,bus_2003,6
gen_CHALLHWF,58.325964201202886,1883,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.1535482322919999,-0.0743173444293279,0.0743173444293279,2025,bus_2164,6
gen_5031_1,125.01647891378158,1127,-8.022317589635213e-09,-0.1440557615389961,hydrowater,Hydro,0.0,1.156,-0.34,0.4759999999999999,2025,bus_5031,15
gen_1081_5,800.5623023850173,1272,3.5638637708802675e-08,0.1508669773825184,blackcoal,Fossil,0.0,7.2,-3.5,3.5,2025,bus_1081,2
gen_3443_1,450.46635990520974,1448,1.4879827640775537e-08,0.0064793015390744,blackcoal,Fossil,0.0,4.26,-0.7987499999999998,1.464375,2025,bus_3443,9
gen_2041_3,56.44414091014141,827,2.1000000122947,0.195112409310499,naturalgas,Fossil,0.0,0.5,-0.0952380952380952,0.2619047619047619,2025,bus_2041,6
gen_1074_1,126.35216756325902,1365,1.1000000106483183,-0.2300947269397747,wind,Wind,0.0,0.1406925613620412,-0.0383706985532839,0.0383706985532839,2025,bus_1074,4
pv_Q5_1,15.652475842498529,685,0.0,0.0,solar,solar,0.0,0.0,-0.0,0.0,2025,bus_3432,8
gen_GULLRSF1,11.109707466895788,968,0.0,-1.6999999719524246,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_1109,1
gen_3442_1,449.2433189116981,910,6.300000062641601,0.8923050228456323,blackcoal,Fossil,0.0,4.22,-0.8038095238095238,1.5406349206349206,2025,bus_3442,9
gen_4027_1,36.2619373,184,-9.791539588555685e-09,0.0450386661152838,wind,Wind,0.0,0.227079606638097,-0.0567699016595242,0.1703097049785727,2025,bus_4027,13
gen_2036_1,107.325694307219,1115,1.1000000107921688,0.1704799855745879,wind,Wind,0.0,0.4606446968759997,-0.1675071625003635,0.1675071625003635,2025,bus_2036,7
gen_INVICTA,27.774268667239465,1330,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.0462515892381704,-0.0223857691912745,0.0223857691912745,2025,starbus_xf_3226_3227_3228_1,11
gen_1037_1,324.66050644395364,501,6.30000006264597,0.5116647828208223,hydrowater,Hydro,0.0,3.08,-0.4888888888888889,1.0266666666666668,2025,bus_1037,2
gen_4024_1,1.10546755904797,392,1.1999975384650994,-0.0999996417610297,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_4024,12
gen_MSTUART3,251.57377073412164,591,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.4189376450015006,-0.2027658201807262,0.2027658201807262,2025,bus_3280,9
gen_1018_2,828.587737327442,94,7.756789578591114,0.4833359459442629,hydrowater,Hydro,0.0,15.0,-5.0602409638554215,7.771084337349396,2025,bus_1018,2
gen_WARWSF1,35.66216096873548,306,0.0,-0.7957050950398918,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_3593,11
gen_4050_2,6.0,1141,1.7887951819074237e-07,0.0,solar,Solar,0.0,0.0,0.0,0.0,2025,bus_4050,12
gen_1022_1,100.1029132,30,1.1000000106608774,-0.3000000010636493,hydrowater,Hydro,0.0,0.0576999999999999,-0.0157363636363636,0.0262272727272727,2025,bus_1022,4
gen_5231_1,44.7213595499958,494,0.4000000097691451,-0.0082089024802244,naturalgas,Fossil,0.0,0.4,-0.2,0.2,2025,bus_5231,15
gen_1040_3,341.42365312634496,46,2.590470181851592,-0.384282820039043,hydrowater,Hydro,0.0,0.6,-0.1542857142857143,0.1542857142857143,2025,bus_1040,4
gen_SKSF1,15.442493378985144,1022,0.0,-1.6999999719524246,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_1145,2
gen_SWAN_E,427.72373747548784,1124,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.7122744742678254,-0.3447408455456274,0.3447408455456274,2025,starbus_xf_3362_3364_3363_1,11
gen_GRANWF1,123.98433533055696,1436,0.4000000097693037,-0.0089620315412714,wind,Wind,0.0,0.163480755206936,-0.079124685520157,0.079124685520157,2025,bus_5144,15
gen_MIDDLSF1,28.88523941392905,1208,0.0,-0.7957050950398918,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_3601,11
gen_4007_2,106.84239568070764,1786,-9.790929601399425e-09,0.1999999927737818,wind,Wind,0.0,0.4567544087806294,-0.1054048635647606,0.0702699090431737,2025,bus_4007,12
gen_1582_1,130.80465299406578,428,0.7000000096223669,0.0095195986875993,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_1582,1
wtg_T2_1,281.0178430722861,2009,0.0,0.0,wind,wind,0.0,0.3681979195453707,-0.1840989597726853,0.1840989597726853,2025,connection T2,15
gen_4065_1,50.534916421992605,1033,2.6999998617854417,0.6708307361328479,naturalgas,Fossil,0.0,0.4679999999999999,-0.0866666666666666,0.1906666666666666,2025,bus_4065,14
gen_1031_1,90.5889255829901,1916,1.000000009638057,-0.0033932666979379,naturalgas,Fossil,0.0,1.81,-0.543,0.543,2025,bus_1031,4
gen_5010_1,123.244468957768,1987,-5.742392172289627e-09,0.0385280543751981,hydrowater,Hydro,0.0,1.25,-0.7692307692307694,0.8653846153846154,2025,bus_5010,15
gen_3420_1,38.25480271542186,1839,0.8204994815211015,-0.5213921649146753,hydrowater,Hydro,0.0,0.35,-0.0617647058823529,0.1544117647058823,2025,bus_3420,9
gen_1085_1,77.87963626291821,1218,-7.999999925901295e-09,-0.1264141874128206,wind,Wind,0.0,0.0886628594243807,-0.0295542864747935,0.0147771432373967,2025,bus_1085,2
gen_HYMIVC06 Belgrave-Hallam Rd Micro Hydro,0.2777426866723947,1736,-9.621017705979892e-09,0.0999999925620224,hydrowater,Hydro,0.0,0.0025,-0.00121,0.00121,2025,bus_2238,6
gen_1039_2,338.426626157714,1386,2.19103942539227,-0.3794980413102803,hydrowater,Hydro,0.0,0.19,-0.0502941176470588,0.0502941176470588,2025,bus_1039,4
gen_5030_1,53.9771218854003,842,0.6000000097642098,-0.0201033534357244,hydrowater,Hydro,0.0,0.4,-0.1333333333333333,0.2666666666666667,2025,bus_5030,15
gen_4023_1,8.392030879192394,928,0.6290505606647061,-0.1999996383067443,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_4023,12
gen_4052_1,57.02245171859941,145,1.9999998317310084,0.899999792239791,naturalgas,Fossil,0.0,0.52,-0.208,0.234,2025,bus_4052,14
pv_Q2_1,94.4403310297036,1655,0.0,0.0,solar,solar,0.0,0.0,-0.0,0.0,2025,bus_3225,8
gen_4019_1,0.988983168276027,1184,0.999999002224776,0.074295845970026,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_4019,13
gen_1075_3,110.332978322869,1960,1.2000000116479703,-0.1863283402821672,wind,Wind,0.0,0.3116242130250298,-0.0779060532562574,0.0779060532562574,2025,bus_1075,4
gen_WOOLNTH1_1,51.10465434772061,1426,0.4000000097693037,-0.0089620315412714,wind,Wind,0.0,0.067384540676694,-0.0326141176875199,0.0326141176875199,2025,bus_5067,15
gen_BROOKLYN,3.144047213131508,29,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.0082769809025973,-0.0040060587568571,0.0040060587568571,2025,bus_2224,7
gen_1011_1,1.08747929753736,581,0.0,-1.4999999907958297,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_1011,1
gen_3588_4,515.843401,1140,0.5914500836745517,-0.2144411228084013,blackcoal,Fossil,0.0,4.5,-0.7788461538461539,1.6442307692307692,2025,bus_3588,9
gen_3419_2,20.417134706402297,1216,0.8479755663852845,-0.5477465685138309,hydrowater,Hydro,0.0,0.1868,-0.0384588235294117,0.0824117647058823,2025,bus_3419,9
gen_3444_1,374.71153841885024,1580,6.477506029201183,1.2729506936195132,blackcoal,Fossil,0.0,3.5,-1.0808823529411766,1.3382352941176472,2025,bus_3444,9
gen_NYNGAN1,113.3523452847377,1544,0.0,-1.6999999719524246,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_1025,4
gen_HEPWIND1,4.554980061427272,69,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.0119913857599466,-0.0058038307078141,0.0058038307078141,2025,bus_2277,7
gen_4050_3,6.0,1141,1.7887951819074237e-07,0.0,solar,Solar,0.0,0.0,0.0,0.0,2025,bus_4050,12
gen_2040_1,85.79509418341495,1454,2.100000012257214,0.1884007473516043,naturalgas,Fossil,0.0,0.7599999999999999,-0.1447619047619047,0.398095238095238,2025,bus_2040,6
gen_4059_2,134.14726414117618,1927,1.599999850282834,0.3596325620461786,wind,Wind,0.0,0.5315825458251833,0.0,0.2325673637985176,2025,bus_4059,14
wtg_Q1_1,371.6792192200151,965,0.0,0.0,wind,wind,0.0,0.6150351330534957,-0.3075175665267478,0.3075175665267478,2025,bus_3332,8
pv_N5_1,1118.033988749895,1393,0.0,0.0,solar,solar,0.0,0.0,-0.0,0.0,2025,bus_1206,4
gen_1041_4,336.309318444924,1009,2.3975511500195017,-0.3719311447062547,hydrowater,Hydro,0.0,0.2,-0.0529411764705882,0.0529411764705882,2025,bus_1041,4
gen_GB01,55.54853733447893,1391,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.1635565452880628,-0.0791613679194224,0.0791613679194224,2025,bus_1195,2
gen_2322_3,47.1338866906008,1213,0.0905365865366731,0.0783935552361916,wind,Wind,0.0,0.1684643462860799,-0.0673857385144319,0.0673857385144319,2025,bus_2322,6
gen_4026_1,0.6130266438237391,750,3.353203238118548e-07,0.0,solar,Solar,0.0,0.0,0.0,0.0,2025,bus_4026,12
gen_2010_2,28.039152982927284,1210,1.0000000058916103,-0.0089157952470531,hydrowater,Hydro,0.0,0.279,-0.0279,0.0279,2025,bus_2010,6
gen_CESF1,2.2219414933791577,1332,0.0,-1.6999999719524246,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_1091,2
gen_4029_1,36.5241711,774,-9.791539588555685e-09,0.0483844407548777,wind,Wind,0.0,0.2452459751691448,-0.0613114937922862,0.1839344813768585,2025,bus_4029,13
gen_5032_2,175.344738017768,429,1.8000000177653093,0.1932468299647501,hydrowater,Hydro,0.0,4.32,-1.68,1.9200000000000004,2025,bus_5032,15
gen_2010_3,28.039152982927284,1210,1.0000000058916103,-0.0089157952470531,hydrowater,Hydro,0.0,0.279,-0.0279,0.0279,2025,bus_2010,6
gen_4058_2,223.0505949478153,922,-9.791274754254642e-09,0.0324317722609449,wind,Wind,0.0,0.8920984546496669,0.0,0.3673346577969216,2025,bus_4058,13
gen_5005_1,45.257282110175375,566,1.5000000147717103,0.2991822970927146,hydrowater,Hydro,0.0,0.3533999999999999,-0.25916,0.2827199999999999,2025,bus_5005,15
wtg_S8_1,150.12960400933588,2006,0.0,0.0,wind,wind,0.0,0.5808047538926413,-0.2904023769463206,0.2904023769463206,2025,connection S8,13
gen_4062_1,29.895506326053145,1013,2.699999861286651,0.6496274924838897,naturalgas,Fossil,0.0,0.27686,-0.0512703703703703,0.1127948148148148,2025,bus_4062,14
gen_2324_1,53.539829139953895,959,0.6000000097896367,0.1493837240092499,wind,Wind,0.0,0.2445072803735465,-0.0815024267911821,0.0815024267911821,2025,bus_2324,6
wtg_N2_1,494.70767934205344,2014,0.0,0.0,wind,wind,0.0,0.5106943769604266,-0.2553471884802133,0.2553471884802133,2025,connection N2,1
gen_2037_1,70.30135839182296,1913,1.1000000107921457,0.1712739319858489,wind,Wind,0.0,0.1871826069845332,-0.0680664025398302,0.0850830031747878,2025,bus_2037,7
gen_1069_1,210.894545504451,463,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.4570488457700437,-0.1038747376750099,0.2077494753500198,2025,bus_1069,4
gen_1004_3,914.521020424575,292,8.463717536066333,-0.5388492326357163,blackcoal,Fossil,0.0,6.6,-1.865217391304348,2.7978260869565217,2025,bus_1004,2
gen_CODRNGTON,20.21966758975033,336,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.0532300538612266,-0.0257633460688336,0.0257633460688336,2025,bus_2168,6
gen_2094_1,315.3866643053533,1994,2.254104899898349,-0.3747212976716439,naturalgas,Fossil,0.0,2.92,-0.893877551020408,1.1918367346938774,2025,bus_2094,7
gen_3444_2,374.71153841885024,1580,6.477506029201183,1.2729506936195132,blackcoal,Fossil,0.0,3.5,-1.0808823529411766,1.3382352941176472,2025,bus_3444,9
wtg_V4_2,1118.033988749895,811,0.0,0.0,wind,wind,0.0,2.9247282341333314,-1.4623641170666657,1.4623641170666657,2025,bus_2200,5
gen_BRAEMAR2,200.53021977746891,659,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.3339364742995908,-0.1616252535610019,0.1616252535610019,2025,bus_3121,9
pv_N4_1,59.25580140374444,2015,0.0,0.0,solar,solar,0.0,0.0,-0.0,0.0,2025,connection N4,2
gen_1042_1,12.41329792593104,1032,2.3617687435479366,-0.366197313259297,hydrowater,Hydro,0.0,0.12,-0.0317647058823529,0.0317647058823529,2025,bus_1042,4
pv_V6_1,612.4031173377549,600,0.0,0.0,solar,solar,0.0,0.0,-0.0,0.0,2025,bus_2125,6
gen_WILGB01,5.925177315677753,749,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.0061555400103709,-0.0029792813650195,0.0029792813650195,2025,bus_1113,4
gen_1060_2,46.5332684993628,933,0.5000000096215694,0.1885709147781797,wind,Wind,0.0,0.1679769924580105,-0.0671907969832042,0.0671907969832042,2025,bus_1060,4
gen_2064_1,165.85971314470686,569,-9.285668640309112e-09,1.3000000036773969,naturalgas,Fossil,0.0,1.56,-0.3033333333333333,0.5633333333333334,2025,bus_2064,5
gen_2064_2,165.85971314470686,569,-9.285668640309112e-09,1.3000000036773969,naturalgas,Fossil,0.0,1.56,-0.3033333333333333,0.5633333333333334,2025,bus_2064,5
pv_Q7_1,343.0463687681302,2000,0.0,0.0,solar,solar,0.0,0.0,-0.0,0.0,2025,connection Q7,11
gen_2016_2,71.0795632928889,1083,6.4411720060246e-10,-0.2999973256011513,wind,Wind,0.0,0.4053673332508797,-0.1520127499690798,0.2026836666254398,2025,bus_2016,6
gen_1070_1,101.96111663690871,1034,-8.51584879992637e-09,-0.113195994912241,wind,Wind,0.0,0.1062484677915092,-0.0252972542360736,0.0505945084721472,2025,bus_1070,4
gen_4083_4,50.33152763,152,-9.690878810778837e-09,0.0015256767998686,wind,Wind,0.0,0.5722406087280045,-0.0953734347880007,0.0953734347880007,2025,bus_4083,14
gen_KIATAWF1,34.49564168471142,846,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.0908128116698399,-0.0439534008482025,0.0439534008482025,2025,bus_2028,5
gen_1019_1,405.4435805685442,1584,8.30000000824392,1.6756887209969675,naturalgas,Fossil,0.0,3.6,-1.1710843373493975,1.8650602409638557,2025,bus_1019,3
gen_2008_2,0.722928195972706,708,0.8000000097743581,0.0918415515561852,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_2008,6
gen_2082_1,2.8083047291124204,1293,2.9000000285227814,-1.4249061492534238,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_2082,5
gen_3275_1,1.09717493208591,425,0.0,-0.1989009900516641,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_3275,8
pv_Q4_1,693.6841883198723,1790,0.0,0.0,solar,solar,0.0,0.0,-0.0,0.0,2025,bus_3591,8
gen_5028_1,37.7499579498544,752,0.4000000082959243,-0.0979601612577484,hydrowater,Hydro,0.0,0.19,-0.0475,0.1425,2025,bus_5028,15
wtg_V4_1,1118.033988749895,811,0.0,0.0,wind,wind,0.0,2.9247282341333314,-1.4623641170666657,1.4623641170666657,2025,bus_2200,5
gen_NEVERSF1,116.25197893359751,1544,0.0,-1.6999999719524246,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_1025,4
gen_5023_1,8.049844718999243,1937,0.4000000097567493,0.0420910940833603,hydrowater,Hydro,0.0,0.072,-0.018,0.036,2025,bus_5023,15
gen_5033_2,165.77906671814063,1123,-8.022317589679728e-09,-0.1512361851926635,hydrowater,Hydro,0.0,1.5,-0.5294117647058824,0.7058823529411765,2025,bus_5033,15
wtg_Q2_1,48.29906831399546,1655,0.0,0.0,wind,wind,0.0,0.0799227462035586,-0.0399613731017793,0.0399613731017793,2025,bus_3225,8
gen_3285_1,1.07825675532222,361,0.0,-0.2629556962142755,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_3285,8
wtg_S3_1,1118.033988749895,1551,0.0,0.0,wind,wind,0.0,4.325325840725657,-2.1626629203628287,2.1626629203628287,2025,bus_4107,13
pv_N3_2,554.5336780800603,1815,0.0,0.0,solar,solar,0.0,0.0,-0.0,0.0,2025,bus_1132,2
gen_MOLNGSF1,40.08382454056,767,0.0,-1.6999999719524246,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_1142,1
gen_1020_1,195.34336408724224,113,8.200000010014195,1.6957859545700886,naturalgas,Fossil,0.0,1.73,-0.5907317073170733,0.9071951219512197,2025,bus_1020,3
gen_4082_1,113.00355731985675,1887,1.100000010350988,-0.0277434155306601,wind,Wind,0.0,0.4593496042850648,-0.1670362197400236,0.1670362197400236,2025,bus_4082,14
gen_4062_2,29.895506326053145,1013,2.699999861286651,0.6496274924838897,naturalgas,Fossil,0.0,0.27686,-0.0512703703703703,0.1127948148148148,2025,bus_4062,14
gen_1066_1,1.8038791959,243,0.0,-1.6999999719524246,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_1066,2
gen_VALDORA1,16.66456120034368,1663,0.0,-0.7957050950398918,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_3526,9
wtg_V3_2,1044.802762486777,811,0.0,0.0,wind,wind,0.0,2.733158534797599,-1.3665792673987995,1.3665792673987995,2025,bus_2200,5
gen_2094_2,315.3866643053533,1994,2.254104899898349,-0.3747212976716439,naturalgas,Fossil,0.0,2.92,-0.893877551020408,1.1918367346938774,2025,bus_2094,7
gen_2040_2,85.79509418341495,1454,2.100000012257214,0.1884007473516043,naturalgas,Fossil,0.0,0.7599999999999999,-0.1447619047619047,0.398095238095238,2025,bus_2040,6
gen_PTSTAN1_1,66.52492831177197,856,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.2590005113426523,-0.1253562474898437,0.1253562474898437,2025,bus_4002,13
gen_4052_2,57.02245171859941,145,1.9999998317310084,0.899999792239791,naturalgas,Fossil,0.0,0.52,-0.208,0.234,2025,bus_4052,14
gen_4034_1,37.528516240641,1228,-9.73351211338938e-09,-0.0056733546401561,wind,Wind,0.0,0.3126345517676505,-0.0781586379419126,0.2344759138257378,2025,bus_4034,13
gen_2247_2,0.509823243989935,1155,0.6000000097277676,0.0219961353346259,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_2247,7
pv_N6_1,510.0694663474771,1393,0.0,0.0,solar,solar,0.0,0.0,-0.0,0.0,2025,bus_1206,4
gen_ROYALLA1,22.219414933791576,581,0.0,-1.6999999719524246,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_1011,1
gen_2093_1,238.55571283245345,329,4.200000041790948,0.0670489459883083,wind,Wind,0.0,0.6356896816888796,-0.1816256233396798,0.2875739036211597,2025,bus_2093,7
gen_1149_1,334.40312140429893,1709,9.000000089644043,-1.7532864814854516,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_1149,2
gen_MLWF1,21.663929560446785,1732,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.0570322005655999,-0.0276035850737503,0.0276035850737503,2025,bus_2158,7
gen_4079_2,93.21615282686824,1874,0.7141254040842899,0.0917873421821183,wind,Wind,0.0,0.4015344155473651,-0.0365031286861241,0.0365031286861241,2025,bus_4079,14
gen_1181_1,190.34464426402968,348,1.0000000096577322,-0.1999999916628984,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_1181,4
gen_3444_3,374.71153841885024,1580,6.477506029201183,1.2729506936195132,blackcoal,Fossil,0.0,3.5,-1.0808823529411766,1.3382352941176472,2025,bus_3444,9
gen_3430_1,189.1358190067876,1177,1.50747882062366e-08,0.0107982531498226,naturalgas,Fossil,0.0,1.73,-0.4425581395348837,0.7644186046511627,2025,bus_3430,9
gen_4064_1,284.17896921371107,1882,2.7999998626976206,0.7515425422804861,naturalgas,Fossil,0.0,2.645,-0.4723214285714285,1.039107142857143,2025,bus_4064,14
gen_4062_3,29.895506326053145,1013,2.699999861286651,0.6496274924838897,naturalgas,Fossil,0.0,0.27686,-0.0512703703703703,0.1127948148148148,2025,bus_4062,14
gen_WHILL1,13.331648960274944,45,-8.821856916465006e-09,0.012738575734369,wind,Wind,0.0,0.0222007628343218,-0.0107451692118117,0.0107451692118117,2025,bus_3453,8
gen_2045_1,606.6216292806507,1827,-9.245202508435553e-09,-0.0465286312184052,browncoal,Fossil,0.0,5.525,-0.8103333333333333,2.5046666666666666,2025,bus_2045,6
gen_GUNNING1_2,25.830069860532703,933,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.0,0.0268343072327109,-0.012987804700632,0.012987804700632,2025,bus_1060,4
gen_4072_1,73.11942286424312,312,-9.640031956110484e-09,0.3000000090172112,wind,Wind,0.0,0.282876309983458,-0.0942921033278193,0.141438154991729,2025,bus_4072,14
pv_S5_1,333.6660636025186,1778,0.0,0.0,solar,solar,0.0,0.0,-0.0,0.0,2025,bus_4109,13
wtg_N3_1,289.26893390926034,1815,0.0,0.0,wind,wind,0.0,0.2986167875406147,-0.1493083937703073,0.1493083937703073,2025,bus_1132,2
gen_2038_3,108.142809283454,289,1.1000000107920775,0.1699780902483673,wind,Wind,0.0,0.5978144510568529,-0.2173870731115829,0.2173870731115829,2025,bus_2038,7
gen_5006_1,54.2278526220613,1385,1.0000000097721875,0.2851154790478137,hydrowater,Hydro,0.0,0.465,-0.186,0.279,2025,bus_5006,15
gen_3590_1,1.06119855432771,340,0.0,-1.0999999561349971,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_3589,11
gen_4023_2,8.392030879192394,928,0.6290505606647061,-0.1999996383067443,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_4023,12
gen_CLERMSF1,102.76479406878605,88,0.0,-0.7957050950398918,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_3583,11
gen_5020_1,40.33056631,104,-8.381809951516742e-09,-0.0395469900552989,hydrowater,Hydro,0.0,0.28,-0.112,0.112,2025,bus_5020,15
gen_MANSLR1,55.54853733447893,1583,0.0,-1.6999999719524246,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_1299,1
gen_1025_1,0.500407203184462,1544,0.6000000096552431,-0.2000000067889095,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_1025,4
gen_5018_2,96.0025555250328,1942,1.0000000097873458,-0.0393746184490932,hydrowater,Hydro,0.0,0.9,-0.18,0.63,2025,bus_5018,15
gen_3594_1,1.0837470155907802,306,0.0,-0.599999932340424,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_3593,11
gen_4065_2,50.534916421992605,1033,2.6999998617854417,0.6708307361328479,naturalgas,Fossil,0.0,0.4679999999999999,-0.0866666666666666,0.1906666666666666,2025,bus_4065,14
gen_KEPSF1,16.66456120034368,523,0.0,-0.7957050950398918,solar,Solar,0.0,0.0,-0.0,0.0,2025,bus_3549,9
