name,mbase,bus_index,pg,qg,fuel,fuel_type,pmax,qmax,year_exp,exp_time
gen_4023_3,8.392030879192394,928,0.6290505606647061,-0.1999996383067443,solar,Solar,0.0825666666666666,0.0150121212121212,2041,2041-12-01
gen_3273_1,1.05775765322614,572,0.0,-0.095655600780611,solar,Solar,1.43,0.6921199999999998,2042,2042-12-01
gen_GRIFSF1,30.207294602489647,1077,0.0,-1.6999999719524246,solar,Solar,0.2719,0.1315996,2042,2042-12-01
gen_SKSF1,15.442493378985144,1022,0.0,-1.6999999719524246,solar,Solar,0.139,0.067276,2042,2042-12-01
gen_NYNGAN1,113.3523452847377,1544,0.0,-1.6999999719524246,solar,Solar,1.0203,0.4938252,2042,2042-12-01
gen_KIATAWF1,34.49564168471142,846,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.3105,0.150282,2042,2042-12-01
gen_2057_1,47.64830648733605,633,1.200000011772336,0.2000000064176187,naturalgas,Fossil,0.47,0.0783333333333333,2042,2042-12-01
gen_3655_1,579.8661901449091,60,4.2545602006470205,-0.959945771871904,blackcoal,Fossil,7.44,2.9503448275862065,2042,2042-12-01
gen_2057_2,47.64830648733605,633,1.200000011772336,0.2000000064176187,naturalgas,Fossil,0.47,0.0783333333333333,2042,2042-12-01
gen_PARSF1,54.99305196113414,179,0.0,-1.6999999719524246,solar,Solar,0.495,0.23958,2042,2042-12-01
gen_NASF1,10.220930869544125,1272,0.0,-1.6999999719524246,solar,Solar,0.092,0.044528,2042,2042-12-01
gen_1173_1,2.73906388320029,936,0.0,-0.4212696568727615,solar,Solar,1.503,0.727452,2043,2043-12-01
gen_1085_1,77.87963626291821,1218,-7.999999925901295e-09,-0.1264141874128206,wind,Wind,0.7682000000000001,0.1280333333333333,2043,2043-12-01
gen_1075_3,110.332978322869,1960,1.2000000116479703,-0.1863283402821672,wind,Wind,2.7,0.675,2043,2043-12-01
gen_CESF1,2.2219414933791577,1332,0.0,-1.6999999719524246,solar,Solar,0.02,0.00968,2043,2043-12-01
gen_2016_2,71.0795632928889,1083,6.4411720060246e-10,-0.2999973256011513,wind,Wind,1.386,0.693,2043,2043-12-01
gen_1019_1,405.4435805685442,1584,8.30000000824392,1.6756887209969675,naturalgas,Fossil,3.6,1.8650602409638557,2043,2043-12-01
gen_PTSTAN1_1,66.52492831177197,856,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.5988,0.2898191999999999,2043,2043-12-01
gen_LRSF1,16.66456120034368,1785,0.0,-0.7957050950398918,solar,Solar,0.15,0.0726,2043,2043-12-01
gen_1019_2,405.4435805685442,1584,8.30000000824392,1.6756887209969675,naturalgas,Fossil,3.6,1.8650602409638557,2043,2043-12-01
gen_2058_5,73.23516054158162,1395,-6.698170243052383e-09,0.100000006328657,wind,Wind,1.3119999999999998,0.1639999999999999,2043,2043-12-01
gen_BROKENH1,58.88144957454767,952,0.0,-1.6999999719524246,solar,Solar,0.53,0.25652,2043,2043-12-01
gen_3453_1,24.0841503046104,45,-8.821856916465006e-09,0.012738575734369,wind,Wind,1.8052,1.203466666666667,2043,2043-12-01
gen_Ballarat Base Hospital Plant,1.7775531947033258,1883,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.54,0.26136,2043,2043-12-01
gen_1085_2,77.87963626291821,1218,-7.999999925901295e-09,-0.1264141874128206,wind,Wind,0.7682000000000001,0.1280333333333333,2043,2043-12-01
gen_WRSF1,22.219414933791576,968,0.0,-1.6999999719524246,solar,Solar,0.2,0.0968,2043,2043-12-01
gen_PTSTAN1_2,66.52492831177197,856,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.5988,0.2898191999999999,2043,2043-12-01
gen_3272_1,1.0997547345701597,1574,0.0,-0.2349123429274543,solar,Solar,1.28,0.61952,2043,2043-12-01
gen_1078_6,96.48768505742773,442,1.000000009647888,-0.1425639573125995,wind,Wind,1.9894,0.79576,2043,2043-12-01
gen_4031_1,138.29316685939332,642,0.8819804222750354,1.5310325958484785,solar,Solar,1.35,0.3,2044,2044-12-01
gen_WILLHOV1,1.999747344041242,218,-9.621017705979892e-09,0.0999999925620224,hydrowater,Hydro,0.018,0.008712,2044,2044-12-01
gen_MSTUART3,251.57377073412164,591,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,2.26445,1.0959937999999998,2044,2044-12-01
gen_4065_1,50.534916421992605,1033,2.6999998617854417,0.6708307361328479,naturalgas,Fossil,0.4679999999999999,0.1906666666666666,2044,2044-12-01
gen_1020_1,195.34336408724224,113,8.200000010014195,1.6957859545700886,naturalgas,Fossil,1.73,0.9071951219512197,2044,2044-12-01
gen_4065_2,50.534916421992605,1033,2.6999998617854417,0.6708307361328479,naturalgas,Fossil,0.4679999999999999,0.1906666666666666,2044,2044-12-01
gen_2076_1,0.7154404457942581,513,0.8000000093544476,-0.018440349669239,solar,Solar,1.0108,0.12635,2044,2044-12-01
gen_4065_3,50.534916421992605,1033,2.6999998617854417,0.6708307361328479,naturalgas,Fossil,0.4679999999999999,0.1906666666666666,2044,2044-12-01
gen_1012_1,41.1012975615542,1376,-9.493516978234296e-09,-0.0209959835784098,naturalgas,Fossil,1.257,0.2514,2044,2044-12-01
gen_4031_2,138.29316685939332,642,0.8819804222750354,1.5310325958484785,solar,Solar,1.35,0.3,2044,2044-12-01
gen_4054_18,203.925937385531,475,-9.791259614386029e-09,0.8999997855423278,naturalgas,Fossil,2.1,0.9,2044,2044-12-01
gen_5233_3,34.046855572122205,1850,0.4000000097693037,-0.0089620315412714,wind,Wind,1.44,0.36,2044,2044-12-01
gen_MSTUART2,251.57377073412164,591,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,2.26445,1.0959937999999998,2044,2044-12-01
gen_4065_4,50.534916421992605,1033,2.6999998617854417,0.6708307361328479,naturalgas,Fossil,0.4679999999999999,0.1906666666666666,2044,2044-12-01
gen_BAKING1,16.331269976336806,1547,0.0,-0.7957050950398918,solar,Solar,0.147,0.0711479999999999,2044,2044-12-01
gen_1020_2,195.34336408724224,113,8.200000010014195,1.6957859545700886,naturalgas,Fossil,1.73,0.9071951219512197,2044,2044-12-01
gen_2323_4,46.1283384356648,529,0.500000009789967,0.132871517845747,wind,Wind,0.7995,0.3198,2044,2044-12-01
gen_RACOMIL1,7.776795226827052,186,-8.515848799878692e-09,-0.1108248833417338,wind,Wind,0.07,0.03388,2044,2044-12-01
gen_4065_5,50.534916421992605,1033,2.6999998617854417,0.6708307361328479,naturalgas,Fossil,0.4679999999999999,0.1906666666666666,2044,2044-12-01
gen_2059_6,113.018319971292,1415,1.2000000117648986,0.2000000065593669,wind,Wind,3.12,0.5200000000000001,2044,2044-12-01
gen_CSPVPS1,47.216256734307095,995,0.0,-0.7957050950398918,solar,Solar,0.425,0.2057,2044,2044-12-01
gen_1020_3,195.34336408724224,113,8.200000010014195,1.6957859545700886,naturalgas,Fossil,1.73,0.9071951219512197,2044,2044-12-01
gen_1020_4,195.34336408724224,113,8.200000010014195,1.6957859545700886,naturalgas,Fossil,1.73,0.9071951219512197,2044,2044-12-01
