timestamp,CNSW_demand_norm,CQ_demand_norm,CSA_demand_norm,GG_demand_norm,NNSW_demand_norm,NQ_demand_norm,SESA_demand_norm,SNSW_demand_norm,SNW_demand_norm,SQ_demand_norm,TAS_demand_norm,VIC_demand_norm,NSW_Solar_norm,QLD_Solar_norm,SA_Solar_norm,VIC_Solar_norm,NSW_Wind_norm,QLD_Wind_norm,SA_Wind_norm,TAS_Wind_norm,VIC_Wind_norm
2025-04-14 13:30:00,1.116487833792948,1.1418818918319529,0.0,1.0233442381387508,0.0,1.2018995262054082,1.1992834319304346,1.1129803182987996,1.089637833008214,1.1081128828760285,1.1481972292689462,1.1056881477993326,1.1673317507606638,1.0863620878300064,0.40437327426189107,1.131996333431854,0.07532306059784519,0.12197988387389526,0.730852959059923,0.9439781677330398,0.12002429006566862
2025-04-14 14:00:00,1.1241371729002476,1.149084327719624,0.06483105461092953,1.0245447468138804,0.0,1.2073966457943381,1.2116246161741753,1.1228693265715715,1.0970394848389324,1.1161522583118648,1.1565776080132655,1.1196398856586556,1.1565378290769694,1.0837150168094498,0.3548710021563238,1.13446142390839,0.07957248598044565,0.13642144212485524,0.7715912382039368,0.9458472411678343,0.12498357614012566
2025-04-14 14:30:00,1.1334566704159177,1.164683189208895,0.07091266939562613,1.0271467143324424,0.0,1.2193338493118748,1.2134841683123148,1.1349010550870733,1.106058280873249,1.1335318628541362,1.1141344571036693,1.1308201925571928,1.1232499454433817,1.0084999821485592,0.2985335262050096,1.0739696937609424,0.08253407227598758,0.15526292013327253,0.7175666762137817,0.8574730900148461,0.13047665257422236
2025-04-14 15:00:00,1.147115632056705,1.187820830677281,0.05878355264991475,1.0310477879291038,0.0,1.237721639674695,1.2100376955610888,1.1518980325223647,1.1193177984552491,1.1586268409445983,1.1694797825991787,1.1504878519008928,1.1101638419317352,0.9535610909739272,0.2311895304178257,0.9524667955725608,0.06807780952063983,0.16402880226164027,0.7243735869209378,0.8767053635232808,0.129989574233165
2025-04-14 15:30:00,1.1650579340164937,1.2063404690302737,0.13086775167196618,1.0341390300505928,0.0193436658543904,1.2519279965252563,1.2245610032427963,1.1738664835536612,1.1367586274286743,1.1792265521410126,1.183516965790862,1.1715162820717697,0.9269132299414267,0.9653683384748718,0.2347543985383408,0.8463288843333236,0.06624453872020564,0.16845723377618244,0.6897754201064655,0.8972225471561496,0.1367058867078884
2025-04-14 16:00:00,1.1909611241991325,1.2258834083693406,0.09183618114227932,1.037355130034137,0.2140031624835912,1.2661666507953238,1.2159207185200465,1.2053555403011713,1.1619525306469032,1.201719975667007,1.1989441890952952,1.198077492007997,0.6232816560000884,0.7200067324054092,0.15850784598747403,0.42930426458057225,0.1154388464739451,0.17487086041324337,0.6895351717894246,0.9038169397698489,0.13198980175282163
2025-04-14 16:30:00,1.2172897535746774,1.253343015731255,0.13547190441190204,1.0419131072641297,0.40671487910007864,1.286813172818251,1.222096016547598,1.2368469886437552,1.1875935681897989,1.232682932563388,1.219172565604323,1.221723177610241,0.4307008831642602,0.47925604353755746,0.140083969196537,0.36931657080509367,0.11591866732163526,0.1785733615613146,0.6562953346355375,0.8948027967040041,0.13676405087718832
2025-04-14 17:00:00,1.2427583046308581,1.2791881215611296,0.2268163953264032,1.0461989635797453,0.5955984909953472,1.3061780589749143,1.2362867159677617,1.2675565703862315,1.2123809993187313,1.2618933750343617,1.2451100094502694,1.242194786914341,0.11795633012149294,0.16988629259421975,0.10853087413940743,0.13626718442480734,0.16293586326148524,0.27946799636660014,0.7095419487630789,0.8431401815748846,0.15921284777788958
2025-04-14 17:30:00,1.262638278555565,1.2955371699828184,0.2792962791744241,1.0489873023934302,0.6957890382913486,1.3196924545134772,1.2422799067547095,1.2868001550368424,1.232035525426631,1.279101927905868,1.2670250085518044,1.253803126866689,0.005321882336961362,0.012159659616115492,0.06534352264593757,0.017782084805212425,0.2279162701658727,0.3975805702964044,0.6984724300434734,0.8276998804135831,0.18536980971304684
2025-04-14 18:00:00,1.2677742813412598,1.3021399808681138,0.35376499452057575,1.0501547476333,0.7119642432560406,1.3258274897318691,1.2542871130607538,1.2908002717349842,1.2371762059790274,1.2853723111429673,1.2771069599797689,1.2584297189061728,0.0,0.0,0.0018188497246587668,0.0,0.33398631514720467,0.5267226125570701,0.8664927558363925,0.7921364790409294,0.2274623653715218
2025-04-14 18:30:00,1.2608231444852143,1.3012706370022245,0.38226155993113087,1.04999570402232,0.6912041055593111,1.3249323442591265,1.2620048046605883,1.2854996839840194,1.2302113943317117,1.2846344867598924,1.2742027878900117,1.254255961591392,0.0,0.0,0.0,0.0,0.46696494831628144,0.7523579792199631,0.9225738586093687,0.8134681000864274,0.27601114386594344
2025-04-14 19:00:00,1.2469984294664267,1.2890619522691447,0.37621944118030914,1.0477794071763686,0.6499154747923269,1.3126438314888955,1.2602281493442855,1.2749576522576054,1.2163594844276333,1.2739887963735566,1.2607830911897466,1.2434703107205478,0.0,0.0,0.0,0.0,0.5699902886370611,0.8764334689140482,0.9274742178516788,0.7947725284194218,0.31859272642242253
2025-04-14 19:30:00,1.2386599723422758,1.2822548147635535,0.33502061125152294,1.0465436772732344,0.6250119999777114,1.305792184391805,1.2481137690207413,1.2685991647162584,1.208004625031489,1.268053115011392,1.2433726844336297,1.2337452606001178,0.0,0.0,0.0,0.0,0.6274145459380313,0.927434556547383,0.8483753470136627,0.8141384172671542,0.3980285655814067
2025-04-14 20:00:00,1.2303832740356064,1.2731898343208372,0.3156288481766135,1.044898071323575,0.6002929737670211,1.2966679311019038,1.2424116815381558,1.2622877721808197,1.1997116465776256,1.2601486448510237,1.2283881036048894,1.2255298600387257,0.0,0.0,0.0,0.0,0.6311057646960774,0.9360787061436862,0.787056619905493,0.8162533955682728,0.445779685733431
2025-04-14 20:30:00,1.2219058316886267,1.2608426731617945,0.2943081148101666,1.042656637265908,0.574974398426806,1.284240036883284,1.2361423847724282,1.2558233005579935,1.1912175267924288,1.2493822043350333,1.2171403304598543,1.2173328437067146,0.0,0.0,0.0,0.0,0.6502742903855919,0.9257647682901412,0.7727925001482817,0.8593214515117342,0.5006290979611646
