number,name,base_voltage,angle,magnitude,area,x,y
697,bus_3563,330.0,-0.05149180608214774,1.062333074463939,11,-92,2939
743,bus_4332,66.0,1.025210656474339,1.0021744248153452,14,-2030,-3754
1201,bus_3095,66.0,-0.5682390663731046,1.0711219032627546,8,-1976,6884
460,bus_3201,132.0,-0.2701556150962964,1.038769651591121,8,-759,5917
1258,bus_3014,110.0,-0.09326022403678176,1.0333791157221364,11,-891,2956
362,bus_4399,33.0,0.9843789594521698,1.0205111697958542,13,-2620,-2183
1315,bus_3418,15.75,0.02855399079015263,1.0415403870095645,9,-911,4889
1827,bus_2045,21.0,-0.3397303592152784,0.9903,6,671,-4290
41,bus_1260,132.0,-0.3608115806498309,1.06298,2,359,712
252,bus_4302,66.0,0.9687354535784864,1.044306892838,14,-1637,-3056
931,bus_4220,132.0,0.2763348932062008,1.0612296006684871,14,-898,-2745
575,bus_2297,22.0,-0.20249636314953676,1.0374639327960498,6,59,-4071
1130,bus_2047,20.0,-0.3407000565081066,1.0239454099268392,7,691,-4306
1066,bus_1300,132.0,-0.15429123118210036,1.010781731222912,3,1103,-805
511,bus_4319,66.0,0.9757673385505338,1.0582325137790083,13,-1827,-2251
788,bus_5124,110.0,-0.1882782838554661,1.0118123615229715,15,423,-5742
656,bus_4047,0.6899999999999998,1.1081963547558413,1.06733,13,-2544,-1578
1894,bus_2145,220.0,-0.24061856470367618,1.0736215324464824,6,326,-3443
1585,bus_4233,66.0,0.9911761514992588,1.0292897894980002,13,-2260,-2230
1480,bus_2348,33.0,-0.33468369981564017,1.0010686169863043,5,-437,-3349
268,starbus_xf_3492_3565_3494_2,132.0,-0.1760108667529633,1.085786641687092,9,-453,5410
787,bus_4346,33.0,0.9813605925428689,1.005068787220296,12,-3660,-1696
1874,bus_4079,0.6899999999999998,0.634211806563858,1.00267,14,-952,-2920
265,bus_4227,33.0,0.9755445845092496,1.0462913224357206,12,-2622,-1418
644,bus_1538,66.0,-0.2900164946337579,0.9796829104432029,3,880,-123
1176,bus_4056,11.0,1.0425067343983345,0.9755904597827209,14,-2145,-3409
1775,bus_5091,110.0,-0.1134886785104553,1.0302924839755965,15,995,-6295
1742,bus_4148,275.0,1.0384172518913812,1.0550949611956724,13,-1876,-2795
389,bus_3612,275.0,0.0554785342628852,1.0798299394286923,9,421,3575
425,bus_3275,132.0,-0.03502799600403192,1.03024,8,-1166,5437
18,bus_4279,66.0,0.9669450610710372,1.022934109039757,13,-2083,-2441
1834,bus_3394,33.0,-0.3368407853895933,1.0367089997273538,9,-661,4211
749,bus_1113,330.0,-0.09624253321273611,1.06298,4,1263,-2064
1582,starbus_xf_1148_1075_1076_2,330.0,0.06364837926043761,0.9874435990761949,4,1369,-1490
1259,bus_1258,132.0,-0.3220037692799995,1.0373392214353248,2,135,-454
1644,bus_2192,330.0,-0.3593466838129467,1.0498437058197712,5,747,-2705
1092,bus_4489,11.0,0.9654614142716114,1.0058550487589695,13,-2685,-2259
1383,bus_3059,33.0,-0.34019847039091133,0.996348261478786,11,-1401,3455
433,bus_1196,132.0,-0.2211597162271893,1.0663407204536905,2,582,839
531,bus_2248,66.0,-0.5357016981023351,1.015436421835596,6,482,-3920
569,bus_2064,20.0,-0.2625269322214746,0.989,5,-91,-3176
807,bus_5236,11.0,0.062087534848744526,1.00408,15,423,-6111
1018,bus_4213,132.0,0.7752382379487064,0.9574572494066086,14,-1378,-1956
1137,bus_5149,220.0,-0.1714518391601471,1.0764297233015838,15,1155,-5495
468,bus_5022,11.0,0.09068045072827811,1.019583025085207,15,1299,-6237
1778,bus_4109,275.0,1.030563294181589,1.0674054340462389,13,-2836,-1815
74,bus_5175,6.6,-0.11853441689367909,1.0078056469827243,15,1142,-6389
926,bus_4037,11.5,0.9836521077222289,0.9726898931040081,13,-2715,-2741
1452,bus_4194,132.0,0.9546373719914629,1.0345310002596304,13,-2042,-1799
400,bus_1515,11.0,-0.13865450324060535,1.0870472009294037,2,582,-50
1715,bus_3382,110.0,-0.33327732212872846,1.0534193274714014,9,-541,4204
293,bus_3367,11.0,-0.5659016988267653,0.9932179711428967,11,-1314,2549
1614,bus_4301,66.0,0.9674054000151019,1.0468837032853135,14,-1695,-2902
417,bus_1382,132.0,-0.34770586624609157,1.0514292304648094,3,1304,-378
1754,bus_2195,330.0,-0.10255959688272454,1.0472345426591838,5,713,-2244
42,bus_2281,66.0,-0.1910603829725322,1.0385461173462371,6,170,-3726
814,bus_5208,11.0,-0.13467767161301294,1.0299351115297941,15,643,-6447
604,bus_4448,11.0,0.9691791588951154,0.9848008771087108,14,-2503,-3300
1402,bus_4061,13.8,1.0353950062205635,1.00174,13,-2035,-2683
408,starbus_xf_1099_1100_1533_9,500.0,0.05643072422091679,1.010354747460946,2,825,368
465,bus_1096,330.0,-0.1579451597806535,1.0369741823125365,2,832,-468
556,bus_3111,132.0,-0.26565147665868355,1.0358414912627192,8,-938,5832
1594,bus_4116,275.0,0.9996851012810352,1.0591811437261736,13,-2530,-1665
1944,bus_2033,10.5,-0.15179406781853438,0.93066,7,1313,-4240
837,starbus_xf_2191_2025_2026_2,330.0,0.02971474571967659,0.9924945767922303,4,740,-1889
1972,starbus_xf_1148_1073_1074_1,330.0,0.06683017978615818,1.06298,4,1369,-1490
971,bus_1192,132.0,-0.040990597484422624,1.0547818849473294,1,1626,1705
1371,bus_4153,33.0,0.39030049933340255,1.1000000106408856,14,-1009,-3162
1493,bus_1010,11.0,-0.03544824651772543,1.0825243183904896,5,293,-3086
832,bus_4085,33.0,1.1131825397586408,1.044506392574576,13,-2465,-1810
1767,bus_3137,132.0,-0.12109129924711577,1.051553448719974,9,493,4108
1729,bus_3303,11.0,-0.44927515073761004,1.0007320584564565,11,147,3136
1841,bus_1405,132.0,-0.2781446214406633,1.034259722078723,3,1172,304
1910,bus_1119,330.0,-0.1036510870157824,1.0493972690955367,2,912,-715
675,bus_2315,22.0,-0.047327696025178535,1.086527316064996,5,227,-3247
1096,bus_4212,132.0,0.8814672283022017,0.9901377264870332,13,-1560,-1923
770,bus_1604,132.0,-0.34569868888006217,1.051065259809064,3,1498,-532
613,bus_3429,13.8,-0.17500111242680058,1.0453799341042391,11,-559,3661
1192,bus_1202,132.0,-0.252107252921373,1.0693455799449092,1,1080,1914
375,bus_4139,275.0,0.44584104218684023,0.9297328692034296,14,-952,-2323
1891,bus_2203,500.0,-0.3331696804991536,1.0551643037053646,5,149,-3261
564,starbus_xf_2145_2243_2306_2,220.0,-0.3098233964183487,1.0100392319043237,6,326,-3443
910,bus_3442,19.5,0.20602721839310945,0.98831,9,-175,4565
735,bus_4382,66.0,0.9898072346211787,1.0258092414549274,13,-2428,-2099
1620,bus_1472,132.0,-0.11400536176873052,0.9837674328328664,3,1145,-823
1347,bus_2014,15.5,0.10054604175364582,0.97456,6,922,-3110
61,bus_1016,0.6899999999999998,-0.057271608536754545,1.0293062558669726,1,2806,2270
1802,bus_1241,132.0,-0.23647593336990677,1.0604494131458382,2,450,985
1459,bus_1049,15.0,-0.17175380345514166,1.03661906625492,2,727,601
1885,bus_4278,66.0,0.9640130385718999,1.0236208162241114,13,-1936,-2305
1786,bus_4007,1.0,0.9316105311463418,0.99873,12,-2601,-564
1756,bus_1351,132.0,-0.2533342867839173,1.0399210650760342,1,1714,1868
1199,bus_3351,33.0,-0.375497494383937,0.9548183934773891,9,-533,4111
1753,bus_1072,15.75,-0.08816285790801758,1.06263,4,818,-2027
1980,bus_2005,33.0,-0.1646578135579721,1.0670216321461563,6,172,-4271
1285,bus_1162,33.0,-0.09321728558857546,1.055023079420299,2,839,-193
1286,bus_1055,22.0,-0.0021091661678343406,1.0796362195301719,5,261,-3078
1460,bus_2282,66.0,-0.3818450980276543,1.006363912022418,6,101,-4289
30,bus_1022,16.0,0.025816727211954524,1.02669,4,1461,-880
1266,bus_1073,12.5,0.06683017978615818,0.986141993020981,4,1426,-1494
870,bus_1219,132.0,-0.33354583489913836,1.0496689075354961,3,1322,-618
1292,bus_1116,330.0,-0.06794476539469592,1.0582272538280666,1,1984,2351
1310,bus_3547,275.0,-0.19310236293677202,1.0621993293262253,9,-906,4002
1375,bus_2103,22.0,-0.5265271094043422,1.0329194646784343,7,871,-4184
370,bus_5226,1.0,-0.136027065526417,1.0484998039337718,15,954,-6264
1726,bus_1600,66.0,-0.3648411697278478,1.0233133674423531,1,-1106,2014
1028,bus_2280,66.0,-0.36690040909897714,1.0195094263529696,6,149,-4060
652,bus_2090,12.0,-0.11539321951472967,1.0,6,154,-3805
1339,starbus_xf_1148_1079_1080_4,330.0,0.0779531531072654,1.0307042299748483,4,1369,-1490
258,bus_5019,11.0,-0.03894411458898418,1.0471422236198789,15,1528,-6369
1700,bus_1168,132.0,-0.1193482899659572,1.100000009995269,4,887,-2086
1317,bus_4307,66.0,0.978296840554583,1.0842402793675203,14,-1893,-2668
1704,bus_3454,11.0,-0.46824935930292283,0.9300687198949823,8,-1918,6944
859,bus_1201,132.0,-0.17115583288001335,1.0670323508868316,2,1053,1146
1822,starbus_xf_2191_2018_2019_6,330.0,0.029714745751537798,0.9924945752841418,4,740,-1889
429,bus_5032,18.0,0.1822056985074561,0.9564,15,600,-6227
1698,bus_4225,66.0,1.02109162523063,1.0006974775956257,14,-1983,-3864
1160,starbus_xf_1097_1098_1162_1,500.0,-0.09321728558857546,1.0091525107498516,2,789,-107
1367,bus_1289,132.0,-0.35135806853578744,1.0504837494482029,3,970,-499
1202,bus_1574,33.0,-0.3540276078302405,1.0843818626742647,2,-422,428
1947,bus_1385,132.0,-0.05740440636197884,1.0628180691238234,1,2167,2176
1477,starbus_xf_3628_3455_3453_1,132.0,-0.4651079056998411,0.94245,8,-1863,6796
1537,bus_4219,132.0,0.1980507802108814,1.0194975430688877,14,-907,-2658
1016,bus_4343,66.0,0.9810269674543147,1.0172405712639765,13,-2613,-2221
1562,bus_3647,33.0,-0.3616216546788243,1.0284540909816027,11,-837,3342
402,bus_4112,275.0,1.037256255109364,1.052981098518803,13,-2004,-2596
1743,bus_4289,66.0,0.9844516667809339,1.0187898440763319,13,-2187,-2766
1749,bus_1579,66.0,-0.1562365038635162,1.0482866986182127,1,2310,2653
1268,bus_2012,11.0,-0.13601755552481704,0.97713,6,1039,-2934
91,bus_1521,11.0,-0.23497822669652804,1.0865732865055693,2,-163,-667
1677,bus_3467,110.0,-0.2535598679844813,1.0439849213209118,11,-1130,3182
1455,bus_1438,132.0,-0.35307963775776274,1.0488805205029363,2,360,873
1933,bus_3314,110.0,-0.310279227572938,1.058326068356342,9,-852,4136
862,bus_5041,16.0,-0.025656170193376886,0.98994,15,949,-5712
153,bus_3228,11.0,-0.38784380294818577,1.008284873853183,11,-1112,3466
1191,bus_5134,33.0,-0.14855237588078343,1.0264098564050848,15,1276,-6144
720,bus_4127,33.0,0.9398516475949521,1.0478336647653594,12,-2654,-894
1744,bus_3532,132.0,-0.19628929817067803,1.071834136041112,9,-1165,4217
1941,bus_5080,110.0,-0.057153770407643564,1.0474235580439655,15,1233,-6112
115,bus_1088,11.5,0.026757069226576207,1.1000000101727059,2,1869,1222
286,bus_1161,33.0,-0.09517073904722216,0.9817159781616906,2,821,-196
1323,bus_2221,66.0,-0.48014108841183734,1.047832513684495,6,411,-4225
1528,bus_1569,330.0,-0.2706546034531623,1.0512921799993844,3,1157,-402
108,bus_5188,11.0,-0.1797300280631595,1.040863150880727,15,1749,-5589
1523,bus_1473,132.0,-0.2758900283254285,1.0399493675716578,1,1459,1657
226,bus_4215,132.0,0.4949805948195266,0.947835938571247,14,-1229,-2017
1089,bus_3541,22.0,0.003907886411827137,1.0411298459913205,10,741,3944
1435,bus_1621,132.0,-0.23060784317350894,1.0685862295503696,1,875,1476
475,bus_4054,15.75,1.0374349906409175,0.99607,14,-1964,-2673
449,starbus_xf_3333_3335_3336_2,110.0,-0.3792583489209024,1.0461816308279006,11,-26,3018
1801,bus_3388,11.0,-0.4187082660894118,1.0246703529514312,11,-1451,2507
1079,bus_2039,220.0,-0.24103981738751343,1.08734,6,305,-3604
474,bus_2088,11.0,0.20590625455798292,1.0927285934904027,4,1180,-1793
737,bus_5075,110.0,-0.16425788598024738,1.0215794321762242,15,1603,-5786
766,bus_1187,132.0,-0.33054102368234434,1.035242037829874,2,37,680
530,bus_4200,132.0,0.9561517745102028,1.0445168767282307,12,-2525,-1301
704,bus_4255,66.0,1.0180503299379293,1.0035015154586548,14,-2167,-3336
384,bus_4089,132.0,1.0118191772435758,1.0220109380544784,12,-3041,-1585
615,bus_3342,110.0,-0.1697520471521806,1.0215713576375256,11,-1138,3004
1443,bus_4497,11.0,0.2648732698416799,1.0573893457083343,14,-867,-2792
1570,bus_5179,44.0,-0.16360234604799057,1.0271907516457168,15,762,-5772
1950,bus_2272,66.0,-0.5820785608328564,1.100000010882555,7,900,-4187
848,bus_5046,13.8,-0.1243073924762931,0.9924159145606806,15,1861,-5958
209,bus_3486,132.0,-0.33413375600362155,1.028054984393151,8,-1211,6608
581,bus_1011,330.0,-0.023814864991277357,1.0605,1,1491,2184
169,bus_1183,132.0,-0.21727407253276435,1.070879306516803,1,820,1294
217,bus_3288,132.0,-0.11509829119632632,1.0693105933875027,10,1330,4476
1046,bus_4177,132.0,0.8973574465554004,1.019500347384735,13,-2135,-1327
1052,starbus_xf_4038_4034_4033_3,66.0,0.9836521070286459,0.973660898487323,13,-2644,-2675
1561,bus_4012,0.6899999999999998,1.1024991435662017,1.0738613458139787,12,-3043,-1993
1377,bus_2260,66.0,-0.3445055596501761,1.0497066299904514,7,1368,-4310
984,bus_3298,132.0,-0.22937457950684417,1.044670294873952,9,-66,5611
1072,starbus_xf_3302_3304_3303_1,110.0,-0.3656058656394708,1.0250538915720047,11,66,3102
1617,bus_2228,33.0,-0.14765151561787093,1.045941340317663,6,16,-3858
1306,bus_1312,132.0,-0.059216821242692334,1.0576657920515482,1,2044,2249
1356,bus_3023,132.0,-0.31702767651609315,1.018928938650691,8,-1314,5960
601,bus_1622,66.0,-0.16617619524038066,1.0423980954277092,1,2287,2279
997,bus_1592,33.0,-0.3127984072327583,1.0505292349175195,1,926,1474
1952,bus_4408,11.0,0.7493792334250132,1.0160870610393948,12,-3396,-1813
1836,bus_1503,66.0,-0.02612403056608268,1.0748945425897374,4,2342,-1574
1682,bus_4405,11.0,0.7700702294105484,1.0293003469625435,12,-3395,-1862
178,bus_5189,22.0,-0.19871275641803612,1.0665571941256895,15,1759,-5548
1140,bus_3588,20.0,0.014736546325019487,1.00248,9,-536,4897
798,bus_5012,11.0,-0.08056700539783707,0.94727,15,1636,-5524
312,bus_4072,11.0,0.20373133172406377,1.0036,14,-993,-2257
1261,bus_3605,275.0,-0.20865533284368243,1.0682313528420821,11,-757,3287
1353,bus_3449,11.0,-0.5225348395963224,1.0046480759664567,8,-1719,7565
161,bus_4249,66.0,1.0386857773931322,1.0025688293140305,14,-2040,-3485
1870,bus_1577,33.0,-0.4674998843028235,1.048415684359258,3,1032,-710
1279,bus_2351,66.0,0.1012787345169444,1.0771298909172782,6,110,-4266
267,bus_3196,132.0,-0.27894989647831625,1.0336534841609741,8,-1067,5850
983,bus_1311,132.0,-0.02774922846748422,1.0623867294255378,4,968,-1737
1284,bus_2235,66.0,-0.2893603923467968,0.9969173267714591,6,821,-2923
1150,bus_3435,15.0,0.18623038562472685,1.0492441327810778,10,599,3571
1271,bus_4180,132.0,0.7356633379096249,0.9634043234084966,13,-2124,-1196
419,bus_3144,132.0,-0.5125523319954223,1.010177834037,8,-1603,7237
839,bus_4016,0.48,1.0799797403114855,1.0540822112067072,12,-3064,-1874
1558,starbus_xf_3226_3227_3228_2,110.0,-0.3211897815007635,1.0213599152433315,11,-1030,3422
880,bus_5180,22.0,-0.09862696051107506,1.0522373060952208,15,466,-5914
877,bus_4147,275.0,1.0293521403016879,1.0464528757661657,13,-1685,-2651
117,bus_3057,33.0,-0.14595514501693665,1.010344283104773,11,-1079,2961
1017,bus_1134,330.0,-0.28730544847889367,1.0534405106276676,2,406,416
1127,bus_5031,18.0,-1.1849616464974622e-10,0.95645,15,630,-6240
756,bus_1453,132.0,-0.2297963492846041,1.0658908560317604,1,952,1463
72,bus_4438,11.0,0.9400604591040812,1.0058478231013848,14,-2191,-3149
1812,bus_1388,132.0,-0.34653698063164734,1.0513094153047187,3,1114,-526
12,bus_3496,110.0,-0.2925664046279844,1.0536492981037135,11,-944,3422
366,bus_3082,22.0,-0.46438495216814313,0.9814104557123088,8,-1973,6964
1095,bus_3020,33.0,-0.3761426540316873,1.0737526629638376,9,-776,4267
298,bus_2068,66.0,-0.3508542849019797,0.9999037036198694,7,1328,-4651
1826,starbus_xf_1587_1328_1067_1,66.0,-0.034229203093019626,0.951509141709567,4,1681,-2347
1706,bus_4218,132.0,0.17370703411455213,1.0127279040253288,14,-897,-2567
693,bus_4322,66.0,0.9751432953758175,1.0583316389085877,13,-1850,-2218
277,bus_1596,66.0,-0.10750312121242107,1.026530744717026,1,2982,2814
1067,bus_3417,15.75,0.025625578615570768,1.0290163871920077,9,-1011,4895
388,bus_3247,132.0,-0.31415488448835355,1.0331520786232147,8,-1408,6145
1876,bus_5195,22.0,-0.050408586308575386,1.051478778371928,15,1325,-6234
1887,bus_4082,1.0,0.517779194405096,0.96231,14,-947,-3276
230,bus_3090,22.0,-0.565900751440347,1.0774467080320618,8,-1797,7360
638,bus_4262,66.0,1.042507158541615,1.0121585924635226,14,-2125,-3304
1355,bus_3462,11.0,-0.14982097031987276,1.0032653845923576,8,-1234,7046
1675,bus_2072,0.6899999999999998,0.19685912177495357,1.0705643472323962,6,35,-4579
999,bus_2089,11.0,0.20590625484133768,1.092728590092884,4,1182,-1830
291,bus_5111,110.0,-0.12813618518545103,1.0268503696913331,15,1123,-6149
762,bus_4020,0.6899999999999998,1.3419289044071916,1.02561,13,-2827,-1995
616,bus_5163,220.0,-0.12103392512597509,1.065127215758608,15,1046,-5970
1593,bus_4078,0.6899999999999998,0.3595716252156517,1.100000010169744,14,-932,-2934
1193,bus_3130,33.0,-0.2542318967932768,1.0526746879660382,11,-1306,3114
119,bus_4473,11.0,0.8861090543363248,1.03004872449764,14,-1505,-3127
1601,bus_4234,66.0,0.9878329546561998,1.0266354351616391,13,-2370,-2224
712,bus_1115,330.0,0.048288859549572134,1.0494051462123728,2,1161,1128
1115,bus_2036,10.5,-0.16902405352434072,0.95738,7,1284,-4291
1003,bus_3355,33.0,-0.403557956486127,1.0331074855296984,11,-253,3222
347,bus_5071,110.0,-0.32069845265670505,1.0579278558204834,15,889,-5317
942,bus_1287,132.0,-0.21783804071292537,1.0504023939633407,2,641,962
59,bus_1330,132.0,-0.34731393596515653,1.0513631746354433,3,1322,-444
1559,bus_1156,500.0,-0.0025726833157232237,1.078223484017491,2,682,204
761,bus_4285,66.0,0.9797244068042652,1.0331654936037507,14,-1784,-2602
349,bus_3131,110.0,-0.2749659909214733,1.0581688520918842,11,-1005,3251
906,bus_3195,132.0,-0.3176112918498757,1.0183840708176217,8,-1417,6057
1489,bus_2017,220.0,-0.17401909843294724,1.099999965147507,5,108,-3479
440,starbus_xf_2195_2293_2332_1,330.0,-0.14204129073781857,1.0267766367942153,5,713,-2244
1011,bus_3302,110.0,-0.3425023707203655,1.0455652274023228,11,66,3102
1975,bus_3019,110.0,-0.3321618743075262,1.045467918645665,9,-763,4172
947,bus_3479,132.0,-0.2842001328891862,1.0689868380574632,9,-1013,3992
1242,bus_3161,132.0,-0.294014035081664,1.0536492981037135,8,-946,5782
1200,bus_1451,132.0,-0.34151784501855076,1.0579688202080657,2,545,492
727,bus_3159,132.0,-0.2878372094231087,1.0454778813069614,8,-655,6010
1278,bus_1108,132.0,0.015550008852556987,1.0829219090428799,4,2426,-1595
504,bus_3347,33.0,-0.4579942665956422,1.017861216363446,11,-249,3097
800,bus_4133,275.0,1.0342358444533748,1.04988816587539,13,-2072,-2841
649,bus_4257,66.0,1.0204581736721752,1.0019132423716164,14,-2063,-3911
684,bus_2080,22.0,-0.07952278203678204,0.9544900062505973,5,-476,-3517
668,bus_1097,500.0,-0.07507725279910905,1.0682315324279201,2,789,-107
1358,starbus_xf_3231_3644_3645_1,110.0,-0.2914251524499437,1.0375417401565579,11,-1064,3231
1583,bus_1299,132.0,-0.054513964888486595,1.027,1,2630,2721
1915,bus_4201,132.0,0.9366832727464479,1.0141206845889825,13,-1634,-2146
376,bus_4440,11.0,0.9426942673211147,0.99070005327415,14,-2215,-3825
1900,bus_1297,132.0,-0.20695122322522344,1.0445228182569324,4,837,-2208
549,starbus_xf_3483_3558_3485_2,132.0,-0.22996669914056989,1.0856581676774977,8,-822,5732
1437,bus_4235,66.0,0.9842356396143824,1.0233575440946587,13,-2456,-2217
903,bus_1083,66.0,-0.030312878545180708,1.0790614071264333,4,989,-1679
1764,bus_4470,11.0,0.9502295872376451,1.0086341824629939,14,-1578,-3039
451,bus_3083,132.0,-0.49427568955284057,1.0078515075305803,8,-1467,7293
87,starbus_xf_3486_3561_3488_2,132.0,-0.31604629217066027,0.9944320172649589,8,-1211,6608
1312,bus_1328,132.0,-0.034229203093019626,0.951509141709567,4,1753,-2399
1404,bus_4407,11.0,0.7657251964342383,1.0296908329953822,12,-3407,-1849
937,bus_1655,33.0,-0.3915520287411887,1.0124840778836801,2,-601,473
1635,bus_1030,16.0,0.00969700688777733,1.01913,4,1305,-872
139,bus_3543,275.0,-0.21755697394688514,1.063932517287146,11,-685,3675
297,starbus_xf_4220_4074_4498_3,132.0,0.3435326738081234,1.0585215010789335,14,-898,-2745
295,bus_1203,132.0,-0.22896164310655648,1.0619195413433278,1,786,1440
698,bus_4032,33.0,0.9282313204007977,1.0043609293657894,13,-2369,-1377
476,bus_5053,110.0,-0.09479778691671695,1.0667880899034872,15,811,-5700
918,bus_4411,11.0,0.9805911235866507,1.0744414699048392,13,-2096,-2617
1390,bus_2326,22.0,-0.4478941967476579,1.037066920308325,6,672,-4086
1851,bus_1217,220.0,-0.039895777897525284,1.0921056695386748,5,433,-2941
1934,bus_2120,220.0,-0.10800405678141652,1.0732927597962678,6,735,-2765
1466,bus_3072,132.0,-0.28714171229460567,1.0642865747738721,9,-1150,4053
1549,bus_1237,132.0,-0.07040417268156236,1.0537649618969513,4,2110,-1334
1568,bus_1182,132.0,-0.005347379626382377,1.0732977647457633,2,1536,1414
955,bus_1445,132.0,-0.3746238158890667,1.0473698616368678,2,808,963
742,bus_1591,66.0,-0.14376613886863815,1.0573916166032837,1,2140,2475
134,bus_4357,33.0,1.0752835562747711,1.0552258878593572,12,-2980,-1919
1362,starbus_xf_3492_3565_3495_1,132.0,-0.17883635388585975,1.0858065119706755,9,-453,5410
1638,bus_3445,21.0,-0.21850980158075814,1.0221868009277904,11,-777,2968
1093,bus_1133,330.0,-0.23844067300055816,1.027,2,824,420
1221,bus_3198,132.0,-0.3541858992913781,1.0282611586272967,8,-944,6649
765,bus_1349,132.0,-0.34558099796569647,1.0515013271446878,3,1492,-482
609,bus_1186,132.0,-0.3225125859884355,1.0428691268985268,2,567,-53
812,bus_3395,110.0,-0.28681366591795887,1.0538556063310751,11,-969,3656
383,bus_2313,22.0,0.16622345724308304,1.0738718935055678,6,52,-4501
107,bus_3572,275.0,-0.25335743724379906,1.0624150637579919,11,-602,2881
608,bus_3421,15.75,0.12084428707006951,1.0511172063961134,9,-1050,4874
827,bus_2041,15.75,-0.16913343647330134,0.99603,6,460,-4211
869,bus_4458,11.0,0.9095434750212633,1.011604036007899,13,-2045,-2244
491,bus_2240,66.0,-0.2342526790254492,1.0173329792152461,5,94,-3685
1724,bus_4377,33.0,1.0215061472375706,0.9730808033269939,14,-2307,-3803
360,bus_4169,132.0,0.8002769944463811,1.009070305278422,12,-3172,-1760
1438,bus_5049,110.0,-0.09481401258955269,1.066865059817544,15,742,-5731
1731,bus_3129,110.0,-0.2141572728076059,1.01925279445709,11,-1207,3092
1246,bus_5058,110.0,-0.17230313721033413,1.0597192312690347,15,1584,-5507
612,bus_5109,110.0,-0.12410141163941839,1.0197519918304219,15,621,-6620
224,bus_1436,33.0,-0.189892099400213,1.017548694159116,2,-674,-304
322,bus_3001,132.0,-0.2784463465267816,1.0322317139019397,8,-918,5722
1039,bus_1516,11.0,-0.13749962125964915,1.0870045903193224,2,467,-53
471,bus_5238,11.0,-0.18029590183328636,1.077269683539932,15,915,-6284
867,bus_2218,66.0,-0.4768849226419727,1.0502231217719962,6,407,-4312
10,bus_4446,11.0,0.9584921614424768,1.0172075788408763,14,-2382,-3109
565,bus_1614,33.0,-0.03859685413388946,1.0388107255082994,4,2581,-1815
1651,bus_4324,66.0,0.98332001489765,1.0594649485954484,13,-1830,-2105
1330,starbus_xf_3226_3227_3228_1,110.0,-0.32589324993429236,1.06298,11,-1030,3422
151,starbus_xf_4254_4377_4432_1,66.0,1.0225431868873174,0.9740642972260961,14,-2249,-3731
1001,bus_2220,66.0,-0.3735836254983918,1.031150233112996,6,393,-3482
1884,bus_3054,132.0,-0.10612942884247185,1.0626043519910244,9,120,5207
129,bus_1556,11.0,-0.4742465489853964,1.0225321199007331,2,507,-416
1337,bus_2275,66.0,-0.3017504108858251,1.0318695283479835,6,637,-3026
174,bus_3099,110.0,-0.10892749514594832,1.026514591957125,11,-923,2943
1618,bus_3488,19.1,-0.31604629217066027,0.9944320172649589,8,-1229,6494
1624,bus_3484,19.1,-0.23088892477544212,1.0859559173794342,8,-852,5607
739,bus_1137,132.0,-0.03468618895281315,1.0768996310029897,4,2600,-1798
1449,bus_2118,220.0,-0.46402072214922263,1.0303869215760735,7,984,-3929
598,starbus_xf_3134_3135_3136_2,110.0,-0.39228957203436915,1.0480074693224337,11,-1006,2471
1205,starbus_xf_3302_3304_3303_3,110.0,-0.37168909218084795,1.023138553265083,11,66,3102
1470,bus_5064,110.0,-0.17338589924159048,1.0582161250529274,15,1692,-5528
520,bus_5219,22.0,0.022503107200335656,1.0658874461374188,15,1965,-5720
1422,bus_1590,66.0,-0.2988273002711188,1.027417981082381,3,1022,203
834,bus_4371,33.0,0.9366790121896125,1.0122352239489674,13,-2321,-1420
1535,bus_2206,500.0,-0.3824977575895341,1.06298,6,880,-3494
547,starbus_xf_1296_1504_1506_1,132.0,-0.1402170306234193,1.086073078545694,4,629,-1107
802,starbus_xf_1273_1572_1573_2,132.0,-0.13630146139420266,1.0763879871153443,1,2120,2328
1410,bus_2091,11.5,0.15868154527126288,0.97029,6,928,-3032
849,bus_3561,275.0,-0.31434289447924096,1.0395799062155262,8,-1250,6362
1799,bus_2227,33.0,-0.05995584636725916,1.0386626687495952,6,2,-3847
541,starbus_xf_2191_2029_2030_4,330.0,0.036474388273561545,1.06298,4,740,-1889
702,bus_5169,220.0,-0.15290180236697345,1.06407088421318,15,1051,-5654
1895,bus_1447,132.0,-0.1426270696088529,1.075529417323442,1,2034,2210
1338,bus_4309,66.0,0.9672004232644515,1.041718094415535,14,-1668,-2916
1875,bus_4211,132.0,0.8515084822106441,0.9782700329085028,13,-1506,-1837
7,bus_4295,66.0,0.9633906291493094,1.0231839153075148,13,-1997,-2284
1392,bus_4474,11.0,0.9523363521731856,1.0243954642775224,14,-1654,-2994
260,bus_4077,11.5,0.27633489658853927,0.9433151337178339,14,-926,-2803
1765,bus_1654,33.0,-0.39961216467947475,1.0064403543214737,2,-611,449
602,bus_2101,132.0,-0.14771069309453871,1.0220869602202345,6,40,-3765
637,bus_2024,15.0,0.1292858346627142,0.96635,5,779,-1936
806,bus_1624,11.0,-0.44781238339815427,1.0105483090571217,2,-566,379
1172,bus_3628,132.0,-0.46423099728099937,1.06298,8,-1863,6796
1469,bus_2328,22.0,-0.45498489664755604,1.0421012235228386,6,689,-4097
481,bus_2243,66.0,-0.31453441183774117,1.012429541675663,6,333,-3526
