number,angle,magnitude
162,-0.06999853062295104,1.0421988627433583
1639,-0.23700834511665045,0.8890516766637867
392,0.2697295864753276,1.0137182211435594
63,0.011054663672333166,1.0956197519307735
92,-0.22197551863095058,1.078948906325448
1757,0.2684262078343514,1.1485048721653026
1299,-0.027153374634194736,1.039543701453558
1775,0.4743834802341237,1.0272042829076704
214,-0.05755300403671356,1.0962439499937866
1917,-0.4010447959797654,0.980064785823568
573,0.15183908719671754,1.1029376256216434
1387,0.1259829190417373,1.4701236084938043
780,-0.16919032352114236,1.0222244909438523
949,0.13102173858336869,1.4941063276608624
1071,0.5313355460266878,1.0597924677845993
999,-0.08802376537894417,0.9388285474269972
671,0.27418807563458714,0.9995445631162073
812,-0.14795906257867036,1.0263466433083788
2029,0.15247451895341257,1.2857246982362625
1262,0.1110685883126778,1.478320791013922
719,-0.10886219484059886,0.8949423313267248
1409,0.6138809363020854,1.0228102366645133
1892,0.5239169363791254,0.9600637141139985
1569,0.05708661843456607,1.5625045545350953
544,-0.025840494601346926,1.0831742848031007
275,0.1351567548751586,1.3237351035310407
1707,1.2654618027248457,1.0311587003328206
826,0.19355736515292246,1.0048681681834504
1806,0.5577078585993703,1.0007619203800238
1934,0.213556919972413,1.1998116431244736
940,-0.34639321906748344,1.1826825946977224
899,-0.0040162200292722305,1.0312345380942212
1664,0.1594593090744181,1.3286500347401444
516,-0.20203255115437382,1.004423546302895
1536,0.09918579355419668,1.4385772884541903
286,-0.022995053504774477,0.9720110433127809
1573,0.0028892439625872457,1.0685324148090212
2037,0.0,0.9999999993991154
1451,-0.08792864120373788,0.9385840150993283
1870,-0.7574351300384052,0.93000811147883
459,0.0014335222951438824,1.4171508963940904
465,-0.13783305027413156,1.0047686435170815
652,0.24910151398303554,1.0513218729998028
1012,-0.11379459666662707,1.044155801714707
1128,-0.2163894562493051,0.9990899560004961
779,-0.22001725798840072,1.0806589622642737
308,-0.42247787309789525,0.948893843906216
110,0.0644368975504103,1.4300986435298018
1393,0.036289628759370626,1.0352448742977902
1146,0.25090921934977645,1.0525068394392947
1812,-0.3999679213824866,0.9755717333996862
1090,-0.13805716607684926,1.132421371597344
606,-0.39742608122363404,0.9094416868214951
943,-0.37999432968971975,0.9790079699220738
1370,0.0725273826818431,1.363064905242114
1703,0.11693728127457262,1.1358723781808993
1744,0.019825391886501356,1.0760560533372028
231,0.15864640863396073,1.6192595280739224
1565,-0.4011929269761842,0.9814666052892036
1034,0.18350364593704194,1.0554999806149357
1641,0.13114465942043793,1.3546112673629365
1065,0.0656007575556217,1.4003489272218776
1021,0.8665269216998454,1.0922407438583532
384,0.11223212117854493,1.6904265028426857
1582,0.2312566559275737,0.9997017951797317
1374,-0.03222027527456091,1.0672861347129843
1141,0.07583713891724815,1.1000000135902606
1839,0.23942584007729853,1.0737809573333674
173,0.13102173858690552,1.4941063276975441
1418,0.11789991026919043,1.5158784593527455
233,-0.06421933966183715,1.3128533529833213
1993,-0.4040040547685666,0.9739919229602066
798,0.8484852843968406,0.9991963666485547
1206,0.09879229011493189,1.0877893367760445
1563,0.029263117026336653,1.0912748211960794
130,-0.032519605718565756,1.0411682030739644
1570,0.9346564589414366,0.8790633107771428
1671,-0.2050729378973713,1.0111267264286232
579,-0.13045559782252464,1.1375709908167657
1943,0.11495821571856742,1.499983727834332
1225,0.10730059120636559,1.4846597450456536
1616,0.009430749967790433,1.1000030670913175
2007,-0.015400151551501212,1.0976753458650714
901,0.10102128636580947,1.1681105441266493
1073,0.5788563127310575,1.0204976874916618
720,0.023506284143671088,1.2311210329664537
108,0.7371805370740846,1.0582023066734
1658,0.0565348350272279,1.1637430300715557
100,0.07349380789523383,1.1834200323158468
597,0.12127223070282715,1.4983928655061278
1630,0.3024234099524454,1.1130148186908417
1233,0.16601142400531776,1.2975641469809065
46,0.39173991001811637,0.9597808662422977
532,-0.1858902559061697,1.0348042355642806
444,-0.20646806738103182,1.0366119671057594
735,0.07485828194924823,1.4289946145649945
1953,-0.15607189554739836,1.1241010003746925
151,0.11628342271532946,1.4777821489255698
147,-0.34650553528967865,0.9237909191632127
1900,0.0492161533206596,1.161436764175179
1653,0.6838281591762382,1.0531824469142783
736,-0.18885393151689844,1.0228423295490199
454,-0.41597885580344607,0.9828719016496847
342,-0.18868354041624544,1.0251450895212162
180,-0.0502150138917244,1.0566708746696223
135,0.05678335268856809,1.0607014484957111
1823,0.13102173784904328,1.4941063359658637
1228,0.06644165864482757,0.9726426027493974
48,-0.29289121875598506,0.9565128093886799
592,-0.07656585345849103,1.0896422175984344
408,-0.0071132735332089655,1.0170327519646025
1661,0.41240494393116983,1.0396642298384042
262,0.6039129163211309,1.0215072291322542
1331,0.03603445503268185,1.1941915653247697
1495,0.11382307807412403,1.4704492321314768
1035,-0.14969747071220288,1.123640109011897
32,-0.02920822422219217,1.0933561329090828
405,0.06251436786336982,1.2068270075881713
334,0.10856880538947992,1.4869011250276687
1779,0.07732668972170724,1.684912874649381
2,0.11469089297102579,1.4956669189163572
1181,-0.11237592743145836,1.072604140244271
183,-0.10494056241424547,1.1024578874854072
1122,-0.08647041149833118,1.0681310635356773
1399,0.03004110247449419,1.5505037135482955
752,0.6448024680204621,0.9785649113151407
51,-0.055084092782767574,1.1146259167053354
849,-0.08687635037668676,1.041463114196765
1957,-0.22740862480861831,0.9832238751702173
1515,0.16994282512507392,0.8992338412236044
2035,0.0,0.9999999994464754
141,0.8132993743094871,1.0783177660260104
1525,0.10893724472110104,1.5366450906551863
1781,0.1110288434770891,1.6454717957513614
340,-0.031238928158688724,1.0917600384827293
278,0.06983912876185738,1.0580997374799843
1297,-0.3265993655618306,1.0142579975752608
1796,0.1206475714171372,1.2860235182219388
1381,-0.047446152819261615,1.0422894738894217
1749,-0.001623534306016682,1.0588887533074993
1871,0.008065832157400117,1.0727761289168196
1549,0.07147568473656034,1.0595512598911032
1064,0.1944453648149895,1.005001037604265
747,0.8715601043050986,0.9549480496535233
1248,-0.010708218618888514,0.9630165588888949
1346,-0.34639240839377416,1.1974672060308158
218,0.16794244848723494,1.2665639328308733
612,0.46041175577078186,1.0152967014926473
631,0.2683986880285895,1.1543823777607112
877,0.13460768141210455,1.5058793607299594
1742,0.1414339223152645,1.5176227369605242
832,0.18994075590942472,1.1712814324290475
836,-0.33522582532370215,0.9296938626161072
1372,-0.09406996673730851,1.0606634988991825
237,0.749996943117716,1.079328961126583
713,-0.06922023282434038,1.0267655933826716
419,-0.2048832650191194,1.0102016149232655
1051,-0.06062443489022915,1.1080384037528193
1650,-0.3026502539782948,0.9695033775151273
1348,0.13001152198023266,1.0491779582548704
1899,0.1092143380452369,1.211649485704577
1932,0.377874806655313,0.9879260761721159
1336,-0.008109337539435806,1.051601095222065
1937,0.8373529438357736,1.0191620288717063
718,0.27113063481252864,1.0348100168041034
1965,0.05614985526820688,1.0755528867102326
37,0.20334684092077915,1.169255358708654
2031,0.0,0.9999999993991157
1530,-0.2457684300336982,0.9622132393622578
1752,0.027114005299768623,1.0394048825029154
1559,-0.027421370376532823,1.084276138300449
685,0.16683490937731169,0.9136531579100686
1235,-0.05511075285618209,1.1038994778938833
1249,0.2509092205754449,1.0038359990539139
755,-0.11237592439180978,1.0726041406845865
958,0.6022953760121716,1.0156182632366293
1202,-0.22812465445219693,1.114779160238268
1712,0.6140222158567757,1.0011082593216962
1368,0.10399719950440704,1.484002605490871
1982,0.1888816479958123,1.2728624800898698
1174,-0.09694484144887586,0.9935584082066988
1497,0.029368838677925575,1.323965215591219
919,-0.1591994661824134,1.0562667811186193
1649,0.37193055213225257,1.0121426109853244
1384,-0.3085724385621545,1.0006485262157248
600,0.12143224904627989,1.5905542579852328
787,0.05467833811866206,1.5101097595351203
1080,-0.24899200514678052,0.9748741227092936
672,-0.39977973475484346,0.9770739794099706
1467,-0.24134029380550745,1.1267685699672665
272,0.4437089543750287,1.0081346180907944
1534,0.0032289201964035277,1.0457152753955166
1142,0.13330479310724355,1.5839608261685798
1076,0.8652544825744134,1.0999997419805165
1535,0.14884305849141466,1.284774629812877
1584,-0.03455449385961058,1.0149512994800178
1127,0.38746756189330583,0.9396175208691736
7,0.03757206513805382,1.3791948258659488
1635,0.04919802673901828,0.9954085685407023
1821,0.3137641190297459,1.0430161752675586
1168,0.1486803860794534,1.3228660002468677
795,0.11182433212138333,1.0147096672827756
194,-0.040343947484823305,1.0575614531580415
1844,-0.06704697975702675,1.0760432022694897
1727,-0.07401613297916186,1.1219347329938056
140,0.12488770805306043,1.2032991880782269
854,-0.03263833152371656,1.0411235049578234
1256,0.7397174143568098,1.01670643165555
936,0.09711011070961444,1.0165987427924306
212,0.03416568814110366,1.0911357409929097
1312,-0.010708190440489115,0.8374056808070831
908,0.29676629717040365,0.9906104853833441
1428,0.22124057485157453,1.6722584783389023
369,-0.9480655948063687,0.7090253436726804
1950,0.02231349894741071,1.2799859451190274
211,0.16015302693957184,1.0956244295389683
1756,-0.07397340960966935,1.1066537883566023
1763,-0.39993274353839636,0.9770795586451531
678,-0.04143581905127553,1.0547711416250216
1508,-0.09304151615302943,1.1841382421904618
118,0.27630405764341515,1.4258286675327896
283,0.10863847784196981,1.2716661173560506
513,0.31376410667624105,1.0951669605386425
1124,-0.3124570744197939,0.9292420222706425
1022,-0.01464431181708535,1.0812883595422933
1851,0.09044303181700397,1.1785035750754493
813,-0.3848496300629322,0.9940396186746857
1912,-0.42471845483142917,0.9347738410152518
425,0.16774779657301137,0.9112867125676262
1547,-0.06919589943316982,1.026715536273025
900,0.1328861660234848,1.4407331794162594
1977,-0.24409455950288445,0.9623118952463243
546,-0.2903986959706835,0.92715239585765
686,0.12661063229497566,1.4759348194340614
301,0.16038760627458826,1.2816094608161077
1153,0.3434733959407955,1.0749073470229313
784,0.1337442998974249,1.0578779082964396
18,0.046185041743939295,1.3940699577930356
806,-0.24547407479070285,1.0594223145048667
796,0.08999635587920955,1.0191750309347185
517,0.13849218639841157,1.3393268459332142
78,-0.27831450797374796,0.9983253650400149
1861,0.07497090965113663,1.0608155903866878
1177,0.30504590657070685,1.0868732010758748
382,0.03289795645855633,1.420229750283345
74,0.474085529999102,1.0028273045402831
1419,0.9048968862517182,0.9579523516548402
1056,-0.037200448109487715,1.1376628901731163
1513,-0.002830436777042699,1.0605381244884073
1946,0.4674610501825628,1.0293718535300294
1539,0.1248936177721428,1.2032286281630007
33,0.0600379541692084,1.4091810145320567
52,0.09416729535978278,0.9752162189084496
2022,0.13948034421618283,1.5492503783619163
1363,-0.24449104494947038,1.0017142142517106
1031,-0.03769032044172313,1.2953626446732462
121,0.11602900807830527,1.43750108608837
1690,0.549394870431143,1.057450095354445
395,0.34347342350398274,1.0749071260031968
1069,-0.017765630257143655,1.3152515746359046
1059,-0.22379486834746512,1.078185269098114
1669,0.1304977619475328,1.4079361832232529
918,0.10826167770745741,1.371891793667603
509,0.12187866257168385,0.9399837138217081
1655,-0.1004796923744777,1.075930944698797
961,0.6156542082588501,1.0133272216399936
1924,-0.2194280354204178,1.0766344607252762
1383,-0.25222370515011355,0.9686869754814691
1625,0.10745284709738537,1.3733141747669482
1498,0.2694379561162128,1.143856377837337
1835,0.1835036535944319,1.27973959264086
1155,0.568032328028345,1.0528223928105196
58,-0.4887709285728005,0.8271552659041267
1105,-0.34057924994007804,0.9658858150492247
166,-0.11715047771816604,0.9290509189086874
1667,-0.3750438866200681,0.9793134002657593
640,0.12301951642511831,1.4844362294892366
1554,0.2433071835214336,1.0602614866804956
280,0.12727834844711186,1.5861991156429032
313,0.2374955797525251,1.064420710020472
1404,-0.592309829397312,1.2284243814267592
645,0.1010531676560786,1.4537780226371948
759,0.12277626564571929,1.4710806181154454
1453,0.10857080526153852,1.6783688956055376
937,-0.2430334861975503,1.0697295221242735
1676,0.14229599395020787,1.1137109354409824
909,0.36895632333337774,1.0107058353002838
1719,0.25903642914018266,1.055441090447553
1057,-0.13926542930589994,1.1171430107356852
1486,0.04954458670341538,1.2225827421325435
1204,0.4624846381000523,1.0172252627476392
1909,0.2143319530171917,1.099998980528911
99,-0.16778679041270186,1.026039591140645
1964,0.1102113935557761,1.4895430959614135
1632,-0.04776728651806766,1.0518025282386496
437,-0.065568311875666,1.2850768131553134
1902,-0.28837998172598606,1.3010607420031564
285,-0.05772974870952863,1.0960871310225795
433,-0.06229850166760179,1.0897447343649327
955,-0.22707116380159983,1.0776320511304376
406,-0.05795694524778097,1.096151346491882
1583,0.15286967713211,1.0182723621612273
647,0.04857834611408431,1.0535248604962426
921,-0.38507503714600794,0.9940549863842915
1100,0.17011648775793534,1.2573003444642934
1310,0.017017961720727715,1.0864751507881099
84,0.10595267992133382,1.0577828350047458
325,0.46901916496315477,1.0497032673094144
1411,0.1722688114320845,1.2707507095726298
104,0.5766345921685104,1.0435426342580436
410,-0.2842528315646507,0.985010119654137
185,-0.07860181221499114,1.0727083020056338
1901,-0.22417440002253755,1.060174718616274
267,-0.058129952324221676,1.0329851914059518
1136,0.44061600757207847,1.0553862474808864
1245,1.011592316411887,0.9220583664348421
626,0.02288723206729758,1.136069467833805
349,-0.1401042661235147,1.046735408939392
191,-0.06614424749670988,1.1202114670721064
807,0.7005415807142249,1.000070923451497
1175,0.18998826805077584,1.354092934532477
1104,-0.9553233016659498,0.7138889631043068
304,-0.48878380667500076,0.7857848906124092
1276,-0.2456210565761043,1.0504144161784847
1983,-0.04771740171300925,1.0422038036465675
1979,0.15734475089456657,1.235910634019202
1760,-0.00038349520792770915,1.0913198843942629
1723,0.4269974795277038,1.0363777988564478
1843,0.23695767726286385,1.1123998549414562
1222,-0.2352809111822615,1.0089371796338578
1998,0.01392300898912561,1.1729970394226366
1905,0.06856006690837105,1.057682955468599
2014,0.10863847810235351,1.2716661166376229
1533,-0.08733382918488058,1.057600519242902
580,0.6365181067458087,1.0344837905732827
420,0.11883102318522805,1.4688371379299134
727,-0.09841750116130114,1.0451670088830622
1920,0.4661208028303268,1.0142035749220453
1798,-0.045525615012986256,1.0684892208934471
856,0.13281100028979465,1.695797049198123
1951,-0.15354381318326213,1.1167375843370277
1333,-0.4139649145414167,0.9815717385507979
1496,-0.04552561513398878,1.0684892224977156
838,0.05663099608142065,1.145682592576699
1095,-0.117244488408066,1.1068343715548976
977,-0.09292900837831122,1.1709448291903912
1094,0.2731440331809329,1.470189832181759
809,0.13902710428586565,1.5334302301769356
16,0.026336314883634145,1.3201844046331053
1171,0.13833801273198937,1.5315051043301378
40,0.0002754162503169033,1.2591164650844213
1693,0.14874810956585122,1.263907556395308
1802,-0.07212469165553594,1.0908614857389178
1280,0.019617216800602695,1.32878244704864
1066,-0.24617316589533828,0.9632567011294352
1557,0.23695768072147738,1.0935455235037874
1954,-0.3846365034195252,0.994209326211131
810,0.12041009149755545,1.5208830559920514
1828,-0.328719316650529,1.056946003125702
1125,-0.19992680451842407,1.0518097671748812
1194,0.7923362328565823,1.0891900071766152
1746,0.06783625587510941,1.0559023112780712
571,0.2989380870037826,1.0808794596626732
128,0.1106879429458444,1.3802786912772398
138,-0.15918856634941295,0.9093783464297126
1538,-0.24880683331524905,1.0470800564426561
1020,0.0700336625866477,1.169804489263001
1813,0.4683655098796427,1.0235757845849633
670,0.27999699580152937,1.471770687296964
1475,0.4875682440713749,1.0130663634019283
915,0.10718298566264804,0.993377022777026
1298,-0.0472940385558937,1.0659611709591068
1114,-0.025910973523889456,1.0631921491951692
371,0.1337368381330506,1.3236635950537858
2030,-0.01736679196473132,1.0688205697118676
41,-0.2243948045748317,1.0778329682767571
1695,0.11516180307611154,1.5200473591640902
1236,0.13102173808024642,1.4941063332426558
1284,0.12441396571223778,1.301941194207961
475,0.14186114835005356,1.4435878456180127
705,-0.1889044852848825,1.0434487826534515
447,0.1350334729529742,1.4298918858026493
362,0.062391550095495664,1.4083553282543073
593,0.5353697321300865,1.1726294210312138
619,0.23563608732480396,1.1173574885378665
505,-0.8511885468866912,0.751264527899962
65,-0.10910949483970922,1.288131167469811
591,-0.2995568769129183,1.0620941563195558
543,0.0901856849631315,1.1445780036542086
1062,0.07388958838632352,1.0604024834877617
326,-0.02229553217809815,1.0642621143818807
2042,0.07963861305049164,1.1069218872857642
1792,0.25090922056145604,1.003835998130687
1527,0.07171708569885826,1.059152741926972
714,-0.09293537181184983,1.0361375473629233
1244,0.6036639118361286,1.0059655359190518
467,-0.3296524991544546,0.9893555711111403
1308,-0.20291516524299277,0.9940081052004973
289,0.2890558588850946,1.0263920169891196
250,0.11497566536325428,1.4100462160428264
926,0.06644165769813452,1.318335377886
1928,0.9920527619014314,0.9115963606444887
1991,0.18998824417689328,1.377789639553932
1464,0.48080023959103446,1.0351155717999205
359,0.10112055656508298,1.2119832616529653
1159,0.13723166668821557,1.3341212652366035
59,-0.4073369924295345,0.972019618207947
184,0.11384308153773186,1.334713328103933
1048,1.0346840309394292,1.4114390593141104
415,0.46105383349596984,1.0953785025215428
1134,0.1346344470780554,1.3566951027441436
1558,-0.22362502264314166,1.0027187867243768
1855,-0.2584429239776872,1.0060478135826088
1077,0.1903514471967247,1.0266477459363135
1394,0.18603602958212093,1.2302084049733355
293,-0.745516477887225,0.7000050797297263
421,0.13102173797136912,1.4941063259323395
1243,-0.23159076374185514,0.9730129466473979
1634,0.10616193676735898,1.058186378862879
1963,-0.18469991820644097,1.033080696204929
1309,0.11921338039504621,1.4447780843057432
514,0.08249409340061577,1.2041786572260338
1970,-0.05707992074004588,1.0718238565264147
350,-0.27430492388656397,1.0101401304791275
676,-0.4175887014091156,0.9212447226278169
683,-0.9221423783286565,0.7370979007727031
1316,-0.184224543630298,1.0495139607191803
252,0.12273404139160245,1.4721757097500827
881,0.009103510412283246,1.3390960609825757
660,-0.14129272404545884,1.0599419063118993
1604,0.9922891835897935,0.9110182693240249
1555,-0.2263573787212562,1.0775880189625102
462,0.12296669266719658,1.122285496659331
777,-0.0667694517188187,1.1432752633549306
1431,-0.32290134731789266,0.9879238557520716
1295,0.11580705625696705,1.0921837136244814
935,-0.15004010055082534,1.076045371135563
1514,-0.32027942705479895,0.9881812635794407
1303,-0.49072493600752665,0.9723086117827715
127,0.12300584105922982,1.518100701215715
1718,0.10837469092539073,1.7380823659511573
1007,-0.09059436159665434,1.023426015517286
1827,0.14738197747613627,1.2629257592110448
944,0.011640003145671131,1.1512609558475504
884,-0.2413477590189814,1.1267825549959796
823,-0.0440770874801535,1.3659711895258944
633,0.13503347507562544,1.4298918744934535
177,0.12250668763571237,1.4794040625090408
254,-0.2597609332370718,1.0578577634419
887,-0.00229610057681027,1.0746936409644405
1237,-0.9075778338522841,0.6474760667788532
1266,0.2497510505633822,0.9953269555941764
1251,0.11621410017089367,1.4777673894478853
1888,0.7513399416250979,1.0666241396624536
790,0.25090921986976605,1.0038360012516967
693,0.11735412972198898,1.4367338884851637
242,0.11275979662613811,1.0491530910197373
746,0.6360516924197991,1.3646397225227496
996,-0.6985483614121101,1.1773260403298402
396,-0.151984637489764,0.9956112199148369
834,0.016338757987824665,1.395773230856857
1355,-0.17417206334979118,1.0163929483554757
2033,0.0,0.999999999446559
260,0.271130643707949,1.0217441729903727
680,0.11258131338614263,1.5003765625688117
495,0.19862509718780685,0.7366548970243731
740,-0.1634823493058178,1.0384110214615594
1364,-0.21629861198465763,1.0479887966955392
35,0.09798528478160685,1.4287698951129304
1459,-0.04563882664132859,1.036974588973118
1005,0.028714418386352785,1.3232038465198968
131,-0.20405557839199234,1.0359344894865963
1211,-0.07142747273560625,1.1457079986348702
365,-0.4092575471563092,0.9707504812954079
691,0.363312130496581,1.049926888024354
1657,0.11468167816261308,1.400737788069153
494,0.5493948393848939,1.0114783257639521
1485,0.13849219649908764,1.3393269256754707
556,-0.051899970426194424,1.0356840549908937
1832,0.7222365725327686,1.1189373435811836
896,0.1519419221500237,1.266844949713101
1449,0.10955434176941126,1.1790309448312815
768,-0.4078261791949442,0.9738600065484561
1148,0.1746921946280968,1.0629931416023723
139,-0.022035805386630872,1.0722789471558356
1682,-0.5763525228911026,1.2284299480613492
1561,0.28313978182527844,1.7051134741944813
1724,0.11615864691363403,1.477603013046104
1768,-0.3021330267647455,1.0259306937599373
1362,0.053059759804835384,1.085089609325469
1589,-0.002930762864319292,1.1501089227538244
827,1.6778879759464969,1.165437944663222
1568,-0.010458763921932533,1.1042932176666993
413,0.46764608081318804,1.0208786626959079
1264,0.11675221798802693,1.4661480406193301
1412,-0.3837974299347296,0.9939249545598223
482,-0.046669358065073815,1.0426794437763325
549,-0.028410964352436497,1.0856598774662976
1722,-0.2779726770124622,0.985690575085938
27,-0.010652647924110406,0.9629199667883813
882,-0.04552562169792251,1.037063118604811
1447,0.17905824094720194,1.030747587206923
1750,-0.7396946799632174,0.8941693170565185
503,0.06943317692979536,1.0604966168568972
1820,0.2369576805869284,1.0935455225408035
975,0.5762239054456582,1.0468193023586954
869,-0.10837574553146037,1.2979311892105627
1033,0.14034745962207948,1.457227648132631
1242,-0.06793067302665555,1.0338651719523
1307,-0.10020047082966503,1.0746626514765099
422,0.23546929686580537,1.1528318061897251
709,-0.19870214322172014,1.065125858061626
805,0.18757295833069026,1.0890879376696454
1715,-0.09231979949841243,1.0559569334054468
1293,0.21268485140913854,1.0529658270319093
648,-0.2908707110909454,0.9977663138769214
1677,-0.11840816432133149,1.0435328779417077
1688,0.2180525927999989,1.2418700856402414
1636,0.2940652408271462,1.698498095459705
1463,0.4749155159197861,1.0270879337383811
120,0.08730038143757574,1.2208198216278705
1601,0.07509518477393781,1.4289025686314567
1407,0.1310217403182152,1.5256971173912675
1887,0.7427054692380971,1.099997982845848
87,-0.09264049455546834,0.9939113674852577
1439,-0.2096983312829195,1.008160892602275
1652,0.6161732267752423,1.0236134843224542
255,-0.004505496561753777,0.9000006069296957
178,0.7258455859337671,1.0804526827320122
1279,0.3006029580386697,1.1593010049472423
89,0.5493948414576459,1.0114783306014723
496,0.2547459614997737,1.0049929968151519
1375,0.0661935286386256,1.1972274572560258
1933,-0.07334690274380946,1.0759300724236351
195,0.1230340618775607,1.468775919988318
1112,0.15091639761279996,1.2775006396197952
1102,-0.22039556085744436,1.0771550982750415
1984,-0.0983932278129529,1.3025706531035302
923,-0.2513583932891238,1.0440145969058772
1079,0.15653322738424472,1.10000010052467
1329,-0.24017270844866068,1.0643591119581255
924,-0.25511997770830447,0.999811430129531
562,-0.15050148293896465,1.0629364856796304
442,0.23122358069094665,1.0481326056437845
1221,-0.17358756888182109,1.0242741420426504
202,-0.8582400677237767,0.6802802191870327
1574,0.05591338796642113,1.0632322742478495
654,0.1275168457605588,1.5619916437805994
1196,0.0708795606709198,1.0891084522627728
146,0.5352523821795934,1.0504999849327123
953,-0.1696723659067679,1.0373001112419382
1044,0.1219761185611935,1.5184747931061777
256,-0.057956938109737476,1.0961513553673683
1396,0.14244744990442693,1.3739496520601429
291,0.47807782270639965,1.033588520803344
80,-0.2150180421564112,1.0070555141978406
1629,0.04607749863666931,1.063139754499583
360,-0.4662670029473457,1.2308760362998474
1379,-0.07541982182226205,1.067100803739816
1180,0.12180183113608216,1.4827492332419085
418,0.5269184387520945,1.0568950951921199
1343,-0.004959805102122955,1.0618822779099104
1466,-0.0546752281066741,1.0788992346516326
431,-0.05451959210877635,1.042203432260386
1590,0.14203430392554228,1.3891081718002714
1940,0.13789660743896415,1.055846606290262
520,0.9410579676308054,1.076238297250288
1611,0.13992304530433497,1.685970951652721
1846,0.06239153969448332,1.4083554575885067
1666,0.4803044139252357,1.0350282249169347
969,-0.10286621661258817,1.0547166851881058
1160,-0.021489612934786816,1.0006073929904948
1989,-0.5350124917062722,0.9655739904489231
1147,-0.06782385813802874,1.0566425772830312
1263,0.23745601477333006,0.908860370218855
1930,-0.17285861361282592,1.0081027587082956
1504,-0.3653705411919568,0.9842660608318927
1678,0.13288057022202007,1.4407806467444044
327,-0.0765234710033122,1.089570278437102
1314,-0.07143205491215712,1.0824179546798147
284,0.12177218428642164,1.5045052412141922
1743,0.08422820545327764,1.4498582433148544
818,0.22937557312751075,1.6656651513167666
1868,0.5028999598856201,1.135076682286429
1143,0.5796385949431301,1.0787138984159075
1388,-0.25151895347053316,1.006852424988302
1232,0.4780504878906826,1.046540967019615
1506,-0.07313492491638135,1.0674537936070185
575,0.0931894463177029,1.4726236177048246
942,-0.06735618424876844,1.0635646878108598
675,0.00027543856105393235,1.259116991929545
904,0.45932476998370797,1.0470914198149204
1386,0.2741636759007449,0.9995180682168041
1369,-0.9788122820934447,0.712471015018233
15,0.2748582581074342,1.4671639230171765
1184,0.18140422319166788,1.219603370611456
500,-0.06439258217451935,1.0497306513700826
785,-0.12447706378379719,1.2824239409889227
1001,0.10790042422521447,1.6653368408333404
1770,0.08789556167964824,1.5311905098093341
251,0.3181425309691962,1.075561340855824
1578,0.4282151527875021,1.0437007347015035
170,-0.35703946662136027,0.9880114377837558
248,0.05982590466341153,1.100233710957884
656,0.13102174231497438,1.6019819485971736
890,0.1382987862888652,1.5159493775740225
68,0.2508631106060685,1.0037839203896712
529,0.08518644741934624,1.1598362187285027
1795,0.055861043517313635,1.615891842179793
850,-0.03841612581542869,1.0542851299223737
76,0.22261079568581732,1.0515617932856818
1373,0.15064376325202636,1.138204277476316
186,0.20040890013564502,1.0345090154467869
1172,-0.11441991432387287,1.0101671163005765
393,0.13947034690698795,1.5355740209294264
103,0.49859501264955397,1.024154015267002
355,0.08629216724135172,1.18479515672138
982,-0.1930951020520032,0.9789579932907017
716,0.19762144359759218,1.0615837787374693
1587,-0.17005520120680884,1.0249715557255272
870,-0.37366945255859696,0.9829550504211786
1560,0.2509092205628824,1.0038359991081705
53,0.12267815953229944,1.479518844069521
650,-0.14877886188626216,1.063623298398642
155,0.10311281727782172,1.2029099880925351
963,0.02991719818626252,1.0655872590241453
1163,-0.13785012925002424,0.9904322635468217
566,2.4683560272759997,1.0544296166092013
1492,0.14593783402611468,1.085769255030358
111,-0.05401507869272398,1.1172134279892338
721,-0.2216362441043167,0.9945080159738486
1738,-0.2543549728526168,1.0395908320517038
1469,0.10311261198528605,1.245922955867738
1254,0.6735327904006113,1.0121882710843315
1529,0.3292519959903702,1.0038595563915838
1358,-0.1701716942967878,1.0173435808918807
1499,-0.22629043916000663,1.0773615280920497
1443,0.2684262243267076,1.1485047038930554
93,-0.12150237876009914,1.0447652456685699
1908,0.00472218367753506,1.347710633953363
10,0.10536211152961616,1.523057055989975
1854,0.4389881925829027,1.022584755238393
1771,-0.17571614312839678,1.0198942752375448
1351,-0.06284053964463317,1.1314827339019686
1580,0.018386773913457014,1.1132146369433211
305,0.016394421899088754,1.1638521132045467
770,-0.4072510369356995,0.9719773958416085
1130,0.14386966633550013,1.2290802062455959
1520,-0.15851857353391985,0.9091005325798303
701,0.6622101841978527,1.0336318837265874
321,-0.2930020112599792,0.9435416460896753
1353,-0.21476852106119237,1.007894900794638
1440,-0.054706765394991794,1.0787814994159213
1395,0.13503347701244728,1.429891863979764
1185,0.4670041330334584,1.0292866068082176
1919,-0.6417113847953358,0.9242759370022422
62,0.5766378213406745,1.0433410306165511
665,-0.4045553919548351,0.9724097729205295
1241,0.12194337768702819,1.5174142399182249
446,-0.24303347356411337,1.1183535079120415
1994,0.5118241798127565,0.986614576850175
857,0.06018372187458182,1.4359341827142198
1633,0.11008650536175461,1.7435312126527085
1347,0.2583442368630042,1.0804458338387088
1518,0.10750502839791853,1.3718840729132187
390,-0.12440745678234787,1.2886318178719678
1144,-0.2336246091119556,0.9813529885858943
632,-0.2711836982632657,1.034713943019545
833,0.7409693795415531,1.0597437354136348
1473,0.11384308036169558,1.295816054679021
86,-0.3296526145413966,0.989355432973515
523,0.07221860134357651,1.0999989467469582
1591,0.12246315900981644,1.2105144290579186
1890,0.03229436969251186,1.0469044267921555
152,0.5796388046894458,1.0787110192541012
